VAR,col
ICD_F1320,784
ICD_F1420,785
ICD_F1520,786
ICD_F17200,787
ICD_F17210,788
ICD_F3181,789
ICD_F319,790
ICD_F321,791
ICD_F322,792
ICD_F329,793
ICD_F330,794
ICD_F331,795
ICD_F332,796
ICD_F339,797
ICD_F341,798
ICD_F39,799
ICD_F410,800
ICD_F411,801
ICD_F418,802
ICD_F419,803
ICD_F4310,804
ICD_F4312,805
ICD_F4320,806
ICD_F4321,807
ICD_F4322,808
ICD_F4323,809
ICD_F800,810
ICD_F801,811
ICD_F802,812
ICD_F809,813
ICD_F82,814
ICD_F840,815
ICD_F900,816
ICD_F902,817
ICD_F909,818
ICD_F913,819
ICD_G20,820
ICD_G2581,821
ICD_G35,822
ICD_G40909,823
ICD_G43709,824
ICD_G43909,825
ICD_G4700,826
ICD_G4730,827
ICD_G4733,828
ICD_G629,829
ICD_G809,830
ICD_G8918,831
ICD_G8929,832
ICD_G894,833
ICD_G9340,834
ICD_H04123,835
ICD_H2511,836
ICD_H2512,837
ICD_H2513,838
ICD_H40013,839
ICD_H43813,840
ICD_H5203,841
ICD_H5213,842
ICD_H52223,843
ICD_H524,844
ICD_H6123,845
ICD_H903,846
ICD_I10,847
ICD_I110,848
ICD_I119,849
ICD_I120,850
ICD_I129,851
ICD_I130,852
ICD_I214,853
ICD_I2510,854
ICD_I252,855
ICD_I255,856
ICD_I2699,857
ICD_I2720,858
ICD_I340,859
ICD_I350,860
ICD_I429,861
ICD_I471,862
ICD_I480,863
ICD_I482,864
ICD_I4891,865
ICD_I493,866
ICD_I5022,867
ICD_I5032,868
ICD_I509,869
ICD_I517,870
ICD_I639,871
ICD_I739,872
ICD_I872,873
ICD_I959,874
ICD_J00,875
ICD_J0100,876
ICD_J0190,877
ICD_J020,878
ICD_J029,879
ICD_J069,880
ICD_J101,881
ICD_J111,882
ICD_J181,883
ICD_J189,884
ICD_J209,885
ICD_J301,886
ICD_J302,887
ICD_J3081,888
ICD_J3089,889
ICD_J309,890
ICD_J329,891
ICD_J342,892
ICD_J343,893
ICD_J3489,894
ICD_J40,895
ICD_J441,896
ICD_J449,897
ICD_J4520,898
ICD_J45901,899
ICD_J45909,900
ICD_J90,901
ICD_J9600,902
ICD_J9601,903
ICD_J9811,904
ICD_J984,905
ICD_K210,906
ICD_K219,907
ICD_K2950,908
ICD_K2970,909
ICD_K3189,910
ICD_K449,911
ICD_K5090,912
ICD_K529,913
ICD_K5730,914
ICD_K589,915
ICD_K5900,916
ICD_K625,917
ICD_K635,918
ICD_K648,919
ICD_K7460,920
ICD_K760,921
ICD_K8020,922
ICD_K921,923
ICD_K922,924
ICD_L03115,925
ICD_L03116,926
ICD_L309,927
ICD_L570,928
ICD_L600,929
ICD_L700,930
ICD_L814,931
ICD_L820,932
ICD_L821,933
ICD_M069,934
ICD_M109,935
ICD_M1611,936
ICD_M1612,937
ICD_M170,938
ICD_M1711,939
ICD_M1712,940
ICD_M19011,941
ICD_M1990,942
ICD_M2550,943
ICD_M25511,944
ICD_M25512,945
ICD_M25521,946
ICD_M25531,947
ICD_M25532,948
ICD_M25551,949
ICD_M25552,950
ICD_M25561,951
ICD_M25562,952
ICD_M25571,953
ICD_M25572,954
ICD_M2560,955
ICD_M25611,956
ICD_M25661,957
ICD_M4316,958
ICD_M461,959
ICD_M47812,960
ICD_M47816,961
ICD_M47817,962
