VAR,col
ICD_M19011,985
ICD_M1990,986
ICD_M2550,987
ICD_M25511,988
ICD_M25512,989
ICD_M25519,990
ICD_M25521,991
ICD_M25531,992
ICD_M25532,993
ICD_M25551,994
ICD_M25552,995
ICD_M25561,996
ICD_M25562,997
ICD_M25571,998
ICD_M25572,999
ICD_M2560,1000
ICD_M25611,1001
ICD_M25661,1002
ICD_M4316,1003
ICD_M461,1004
ICD_M47812,1005
ICD_M47816,1006
ICD_M47817,1007
ICD_M4802,1008
ICD_M48061,1009
ICD_M48062,1010
ICD_M5030,1011
ICD_M5116,1012
ICD_M5126,1013
ICD_M5136,1014
ICD_M5137,1015
ICD_M531,1016
ICD_M533,1017
ICD_M5412,1018
ICD_M5416,1019
ICD_M5417,1020
ICD_M542,1021
ICD_M5431,1022
ICD_M5432,1023
ICD_M5441,1024
ICD_M5442,1025
ICD_M545,1026
ICD_M546,1027
ICD_M549,1028
ICD_M6281,1029
ICD_M62830,1030
ICD_M62838,1031
ICD_M722,1032
ICD_M7541,1033
ICD_M7542,1034
ICD_M791,1035
ICD_M7910,1036
ICD_M79604,1037
ICD_M79605,1038
ICD_M79641,1039
ICD_M79671,1040
ICD_M79672,1041
ICD_M797,1042
ICD_M7989,1043
ICD_M810,1044
ICD_M8580,1045
ICD_M961,1046
ICD_M9901,1047
ICD_M9902,1048
ICD_M9903,1049
ICD_M9904,1050
ICD_M9905,1051
ICD_M9906,1052
ICD_M9907,1053
ICD_N179,1054
ICD_N183,1055
ICD_N184,1056
ICD_N186,1057
ICD_N189,1058
ICD_N200,1059
ICD_N2581,1060
ICD_N3000,1061
ICD_N390,1062
ICD_N400,1063
ICD_N401,1064
ICD_N529,1065
ICD_N760,1066
ICD_N898,1067
ICD_N920,1068
ICD_N926,1069
ICD_N939,1070
ICD_N946,1071
ICD_N951,1072
ICD_N979,1073
ICD_O80,1074
ICD_P599,1075
ICD_R000,1076
ICD_R001,1077
ICD_R002,1078
ICD_R011,1079
ICD_R030,1080
ICD_R05,1081
ICD_R0600,1082
ICD_R0602,1083
ICD_R0609,1084
ICD_R062,1085
ICD_R0683,1086
ICD_R0789,1087
ICD_R079,1088
ICD_R0902,1089
ICD_R0981,1090
ICD_R0989,1091
ICD_R1011,1092
ICD_R1013,1093
ICD_R102,1094
ICD_R1030,1095
ICD_R1031,1096
ICD_R1032,1097
ICD_R1084,1098
ICD_R109,1099
ICD_R110,1100
ICD_R1110,1101
ICD_R112,1102
ICD_R1310,1103
ICD_R1312,1104
ICD_R140,1105
ICD_R188,1106
ICD_R197,1107
ICD_R200,1108
ICD_R202,1109
ICD_R21,1110
ICD_R262,1111
ICD_R2681,1112
ICD_R2689,1113
ICD_R269,1114
ICD_R278,1115
ICD_R279,1116
ICD_R293,1117
ICD_R29898,1118
ICD_R300,1119
ICD_R319,1120
ICD_R32,1121
ICD_R339,1122
ICD_R350,1123
ICD_R4182,1124
ICD_R42,1125
ICD_R45851,1126
ICD_R509,1127
ICD_R51,1128
ICD_R52,1129
ICD_R531,1130
ICD_R5381,1131
ICD_R5382,1132
ICD_R5383,1133
ICD_R55,1134
ICD_R569,1135
ICD_R590,1136
ICD_R600,1137
ICD_R609,1138
ICD_R620,1139
ICD_R6250,1140
ICD_R633,1141
ICD_R634,1142
ICD_R635,1143
ICD_R6889,1144
ICD_R7301,1145
ICD_R7303,1146
ICD_R7309,1147
ICD_R739,1148
ICD_R740,1149
ICD_R748,1150
ICD_R7881,1151
ICD_R7989,1152
ICD_R911,1153
ICD_R918,1154
ICD_R928,1155
ICD_R9431,1156
ICD_R945,1157
ICD_R9720,1158
ICD_S0990XA,1159
ICD_S134XXA,1160
ICD_S161XXA,1161
ICD_S233XXA,1162
ICD_S335XXA,1163
ICD_S39012A,1164
ICD_Z0000,1165
ICD_Z0001,1166
ICD_Z00110,1167
ICD_Z00121,1168
ICD_Z00129,1169
ICD_Z0100,1170
ICD_Z0110,1171
ICD_Z01419,1172
ICD_Z01810,1173
ICD_Z01812,1174
ICD_Z01818,1175
ICD_Z0189,1176
ICD_Z09,1177
ICD_Z111,1178
ICD_Z113,1179
ICD_Z1151,1180
ICD_Z1159,1181
ICD_Z1211,1182
ICD_Z1231,1183
ICD_Z124,1184
ICD_Z125,1185
ICD_Z130,1186
ICD_Z131,1187
ICD_Z13220,1188
ICD_Z1329,1189
ICD_Z136,1190
ICD_Z1389,1191
ICD_Z170,1192
ICD_Z202,1193
ICD_Z23,1194
ICD_Z3009,1195
ICD_Z3202,1196
ICD_Z3481,1197
ICD_Z3482,1198
ICD_Z3483,1199
ICD_Z370,1200
ICD_Z3800,1201
ICD_Z3801,1202
ICD_Z391,1203
ICD_Z3A38,1204
ICD_Z3A39,1205
ICD_Z3A40,1206
ICD_Z452,1207
ICD_Z471,1208
ICD_Z4789,1209
ICD_Z510,1210
ICD_Z5111,1211
ICD_Z5112,1212
ICD_Z5181,1213
ICD_Z5189,1214
ICD_Z6830,1215
ICD_Z6841,1216
ICD_Z6842,1217
ICD_Z6843,1218
ICD_Z6852,1219
ICD_Z6854,1220
ICD_Z713,1221
ICD_Z7182,1222
ICD_Z7189,1223
ICD_Z720,1224
ICD_Z789,1225
ICD_Z7901,1226
ICD_Z794,1227
ICD_Z7982,1228
ICD_Z7984,1229
ICD_Z79891,1230
ICD_Z79899,1231
ICD_Z800,1232
ICD_Z803,1233
ICD_Z8249,1234
ICD_Z833,1235
ICD_Z853,1236
ICD_Z85828,1237
ICD_Z86010,1238
ICD_Z86718,1239
ICD_Z8673,1240
ICD_Z87891,1241
ICD_Z880,1242
ICD_Z881,1243
ICD_Z882,1244
ICD_Z885,1245
ICD_Z888,1246
ICD_Z9049,1247
ICD_Z90710,1248
ICD_Z9181,1249
ICD_Z931,1250
ICD_Z940,1251
ICD_Z950,1252
ICD_Z951,1253
ICD_Z955,1254
ICD_Z961,1255
ICD_Z96651,1256
ICD_Z96652,1257
ICD_Z981,1258
ICD_Z9884,1259
ICD_Z98890,1260
ICD_Z992,1261
MBR_CNTRCT_CD_01U1,1262
MBR_CNTRCT_CD_02LQ,1263
MBR_CNTRCT_CD_04FU,1264
MBR_CNTRCT_CD_04G0,1265
MBR_CNTRCT_CD_07UX,1266
MBR_CNTRCT_CD_09BJ,1267
MBR_CNTRCT_CD_09LU,1268
MBR_CNTRCT_CD_09LX,1269
MBR_CNTRCT_CD_0BGQ,1270
MBR_CNTRCT_CD_0MQF,1271
MBR_CNTRCT_CD_0N0S,1272
MBR_CNTRCT_CD_0PEW,1273
MBR_CNTRCT_CD_0QAC,1274
MBR_CNTRCT_CD_1HU5,1275
MBR_CNTRCT_CD_1VR7,1276
MBR_CNTRCT_CD_1VR8,1277
MBR_CNTRCT_CD_1VTM,1278
MBR_CNTRCT_CD_1VUS,1279
MBR_CNTRCT_CD_1WAM,1280
MBR_CNTRCT_CD_1YAA,1281
MBR_CNTRCT_CD_28J0,1282
MBR_CNTRCT_CD_28J4,1283
MBR_CNTRCT_CD_28J5,1284
MBR_CNTRCT_CD_28JB,1285
MBR_CNTRCT_CD_28P1,1286
MBR_CNTRCT_CD_28P2,1287
MBR_CNTRCT_CD_2C61,1288
MBR_CNTRCT_CD_2C89,1289
MBR_CNTRCT_CD_2C99,1290
MBR_CNTRCT_CD_2C9A,1291
MBR_CNTRCT_CD_2CVG,1292
MBR_CNTRCT_CD_2EXF,1293
MBR_CNTRCT_CD_2G31,1294
MBR_CNTRCT_CD_2K4K,1295
MBR_CNTRCT_CD_2LYU,1296
MBR_CNTRCT_CD_2LYW,1297
MBR_CNTRCT_CD_2M5R,1298
MBR_CNTRCT_CD_2NBK,1299
MBR_CNTRCT_CD_2NKN,1300
MBR_CNTRCT_CD_2R9J,1301
MBR_CNTRCT_CD_2R9L,1302
MBR_CNTRCT_CD_2RV1,1303
MBR_CNTRCT_CD_2RXK,1304
MBR_CNTRCT_CD_2RXL,1305
MBR_CNTRCT_CD_2SSF,1306
MBR_CNTRCT_CD_2SSH,1307
MBR_CNTRCT_CD_2SSK,1308
MBR_CNTRCT_CD_2VJW,1309
MBR_CNTRCT_CD_2VJX,1310
MBR_CNTRCT_CD_2VKK,1311
MBR_CNTRCT_CD_2VYS,1312
MBR_CNTRCT_CD_302Q,1313
MBR_CNTRCT_CD_3037,1314
MBR_CNTRCT_CD_3103,1315
MBR_CNTRCT_CD_31KT,1316
MBR_CNTRCT_CD_328W,1317
MBR_CNTRCT_CD_32AE,1318
MBR_CNTRCT_CD_32PL,1319
MBR_CNTRCT_CD_33JL,1320
MBR_CNTRCT_CD_349C,1321
MBR_CNTRCT_CD_349D,1322
MBR_CNTRCT_CD_364Z,1323
MBR_CNTRCT_CD_3Q8L,1324
MBR_CNTRCT_CD_3Q8N,1325
MBR_CNTRCT_CD_3SYR,1326
MBR_CNTRCT_CD_9003,1327
MBR_CNTRCT_CD_C615,1328
MBR_CNTRCT_CD_C865,1329
MBR_CNTRCT_CD_C866,1330
MBR_CNTRCT_CD_C867,1331
MBR_CNTRCT_CD_C868,1332
MBR_CNTRCT_CD_C914,1333
MBR_CNTRCT_CD_CJ03,1334
MBR_CNTRCT_CD_CJ04,1335
MBR_CNTRCT_CD_CJ05,1336
MBR_CNTRCT_CD_CW33,1337
MBR_CNTRCT_CD_EG09,1338
MBR_CNTRCT_CD_EG10,1339
MBR_CNTRCT_CD_EH62,1340
MBR_CNTRCT_CD_EH65,1341
MBR_CNTRCT_CD_EH66,1342
MBR_CNTRCT_CD_EH68,1343
MBR_CNTRCT_CD_EN97,1344
MBR_CNTRCT_CD_ER53,1345
MBR_CNTRCT_CD_FV08,1346
MBR_CNTRCT_CD_HZGM,1347
MBR_CNTRCT_CD_Q2FP,1348
MBR_CNTRCT_CD_Q2GN,1349
MBR_CNTRCT_CD_Q2GP,1350
MBR_CNTRCT_CD_Q2GQ,1351
MBR_CNTRCT_CD_Q6A0,1352
MBR_CNTRCT_CD_Q6A1,1353
MBR_CNTRCT_CD_Q78F,1354
MBR_CNTRCT_CD_Q83A,1355
MBR_CNTRCT_CD_Q83B,1356
MBR_CNTRCT_CD_Q83C,1357
MBR_CNTRCT_CD_S602,1358
MBR_CNTRCT_CD_SS06,1359
MBR_CNTRCT_CD_SS09,1360
MBR_CNTRCT_CD_SS26,1361
MBR_CNTRCT_CD_SS49,1362
MBR_CNTRCT_CD_SS50,1363
MBR_CNTRCT_CD_SS51,1364
MBR_CNTRCT_CD_SS52,1365
MBR_CNTRCT_CD_SS53,1366
MBR_CNTRCT_CD_SS54,1367
MBR_CNTRCT_CD_SS55,1368
MBR_CNTRCT_CD_SS58,1369
MBR_CNTRCT_CD_SS61,1370
MBR_CNTRCT_CD_SS69,1371
MBR_CNTRCT_CD_SS70,1372
MBR_CNTRCT_CD_SS73,1373
MBR_CNTRCT_CD_SS76,1374
MBR_CNTRCT_CD_SS79,1375
MBR_CNTRCT_CD_SS89,1376
MBR_CNTRCT_CD_SS92,1377
MBR_CNTRCT_CD_SS95,1378
MBR_CNTRCT_CD_SS96,1379
MBR_CNTRCT_CD_SS97,1380
MBR_CNTRCT_CD_SSB9,1381
MBR_CNTRCT_CD_T160,1382
MBR_CNTRCT_CD_Z125,1383
MBR_CNTRCT_CD_Z2GO,1384
MBR_CNTRCT_CVRG_CD_A,1385
MBR_CNTRCT_CVRG_CD_B,1386
MBR_CNTRCT_CVRG_CD_C,1387
MBR_CNTRCT_CVRG_CD_D,1388
MBR_CNTRCT_CVRG_CD_E,1389
MBR_CNTRCT_CVRG_CD_F,1390
MBR_CNTRCT_CVRG_CD_G,1391
MBR_CNTRCT_CVRG_CD_H,1392
MBR_CNTRCT_CVRG_CD_I,1393
MBR_CNTRCT_CVRG_CD_J,1394
MBR_CNTRCT_CVRG_CD_K,1395
MBR_CNTRCT_CVRG_CD_L,1396
MBR_CNTRCT_CVRG_CD_M,1397
MBR_CNTRCT_CVRG_CD_N,1398
MBR_CNTRCT_CVRG_CD_O,1399
MBR_CNTRCT_CVRG_CD_P,1400
MBR_CNTRCT_CVRG_CD_Q,1401
MBR_CNTRCT_CVRG_CD_R,1402
MBR_CNTRCT_CVRG_CD_S,1403
MBR_CNTRCT_CVRG_CD_T,1404
MBR_CNTRCT_CVRG_CD_U,1405
MBR_CNTRCT_CVRG_CD_V,1406
MBR_CNTRCT_CVRG_CD_W,1407
MBR_CNTRCT_CVRG_CD_X,1408
MBR_CNTRCT_CVRG_CD_Y,1409
MBR_CNTRCT_CVRG_CD_Z,1410
MBR_CNTRCT_TYPE_CD_A,1411
MBR_CNTRCT_TYPE_CD_B,1412
MBR_CNTRCT_TYPE_CD_C,1413
MBR_CNTRCT_TYPE_CD_D,1414
MBR_CNTRCT_TYPE_CD_E,1415
MBR_CNTRCT_TYPE_CD_F,1416
MBR_CNTRCT_TYPE_CD_G,1417
MBR_CNTRCT_TYPE_CD_H,1418
MBR_CNTRCT_TYPE_CD_J,1419
MBR_CNTRCT_TYPE_CD_L,1420
MBR_CNTRCT_TYPE_CD_P,1421
MBR_CNTRCT_TYPE_CD_Q,1422
MBR_CNTRCT_TYPE_CD_R,1423
MBU_CD_G,1424
MBU_CD_I,1425
MK_FUND_TYPE_CD_1,1426
MK_FUND_TYPE_CD_2,1427
MK_FUND_TYPE_CD_7,1428
MK_FUND_TYPE_CD_9,1429
MK_FUND_TYPE_CD_A,1430
MK_FUND_TYPE_CD_B,1431
MK_FUND_TYPE_CD_G,1432
MK_FUND_TYPE_CD_H,1433
MK_FUND_TYPE_CD_K,1434
MK_FUND_TYPE_CD_W,1435
MODIFIER_CD_24,1436
MODIFIER_CD_25,1437
MODIFIER_CD_26,1438
MODIFIER_CD_33,1439
MODIFIER_CD_50,1440
MODIFIER_CD_51,1441
MODIFIER_CD_52,1442
MODIFIER_CD_57,1443
MODIFIER_CD_59,1444
MODIFIER_CD_76,1445
MODIFIER_CD_77,1446
MODIFIER_CD_79,1447
MODIFIER_CD_80,1448
MODIFIER_CD_90,1449
MODIFIER_CD_91,1450
MODIFIER_CD_99,1451
MODIFIER_CD_AA,1452
MODIFIER_CD_AS,1453
MODIFIER_CD_AT,1454
MODIFIER_CD_CI,1455
MODIFIER_CD_CJ,1456
MODIFIER_CD_CK,1457
MODIFIER_CD_GA,1458
MODIFIER_CD_GC,1459
MODIFIER_CD_GN,1460
MODIFIER_CD_GO,1461
MODIFIER_CD_GP,1462
MODIFIER_CD_GY,1463
MODIFIER_CD_HA,1464
MODIFIER_CD_HH,1465
MODIFIER_CD_HO,1466
MODIFIER_CD_JW,1467
MODIFIER_CD_KJ,1468
MODIFIER_CD_KS,1469
MODIFIER_CD_KX,1470
MODIFIER_CD_LT,1471
MODIFIER_CD_NU,1472
MODIFIER_CD_P1,1473
MODIFIER_CD_P2,1474
MODIFIER_CD_P3,1475
MODIFIER_CD_PO,1476
MODIFIER_CD_PT,1477
MODIFIER_CD_Q6,1478
MODIFIER_CD_QK,1479
MODIFIER_CD_QS,1480
MODIFIER_CD_QW,1481
MODIFIER_CD_QX,1482
MODIFIER_CD_QZ,1483
MODIFIER_CD_RH,1484
MODIFIER_CD_RR,1485
MODIFIER_CD_RT,1486
MODIFIER_CD_SA,1487
MODIFIER_CD_SH,1488
MODIFIER_CD_SL,1489
MODIFIER_CD_TC,1490
MODIFIER_CD_UD,1491
MODIFIER_CD_V7,1492
MODIFIER_CD_XS,1493
MODIFIER_CD_XU,1494
PN_CD_ACP1,1495
PN_CD_ANC5,1496
PN_CD_ANC7,1497
PN_CD_ANDE,1498
PN_CD_ASC4,1499
PN_CD_ASHP,1500
PN_CD_BLUE,1501
PN_CD_BNL0,1502
PN_CD_BNL1,1503
PN_CD_BNL2,1504
PN_CD_BNL3,1505
PN_CD_CAP,1506
PN_CD_CCPB,1507
PN_CD_CHR3,1508
PN_CD_CHR4,1509
PN_CD_CTPA,1510
PN_CD_CTPP,1511
PN_CD_CWMA,1512
PN_CD_CWMD,1513
PN_CD_CWNC,1514
PN_CD_DIDD,1515
PN_CD_DMCA,1516
PN_CD_DMEX,1517
PN_CD_EUCS,1518
PN_CD_HCD1,1519
PN_CD_HCD4,1520
PN_CD_HCSG,1521
PN_CD_HMZ1,1522
PN_CD_HND1,1523
PN_CD_HOSP,1524
PN_CD_HOST,1525
PN_CD_HTI4,1526
PN_CD_IND1,1527
PN_CD_INF1,1528
PN_CD_INS1,1529
PN_CD_INSP,1530
PN_CD_INSW,1531
PN_CD_INUC,1532
PN_CD_LAB4,1533
PN_CD_LABE,1534
PN_CD_LABU,1535
PN_CD_MCAZ,1536
PN_CD_MCD3,1537
PN_CD_MCI1,1538
PN_CD_MCI7,1539
PN_CD_MCI8,1540
PN_CD_MCL8,1541
PN_CD_MCN6,1542
PN_CD_MCP1,1543
PN_CD_MCSE,1544
PN_CD_MCX2,1545
PN_CD_MHN1,1546
PN_CD_MHN2,1547
PN_CD_MSCI,1548
PN_CD_MSCN,1549
PN_CD_MSCP,1550
PN_CD_MSTI,1551
PN_CD_MWVI,1552
PN_CD_MWVP,1553
PN_CD_NCEP,1554
PN_CD_NCNT,1555
PN_CD_NEBC,1556
PN_CD_NENP,1557
PN_CD_NHIX,1558
PN_CD_NHPA,1559
PN_CD_NHPX,1560
PN_CD_NYBM,1561
PN_CD_NYF1,1562
PN_CD_NYF2,1563
PN_CD_NYF7,1564
PN_CD_NYI0,1565
PN_CD_NYS0,1566
PN_CD_PABA,1567
PN_CD_PBCF,1568
PN_CD_PBMA,1569
PN_CD_PBMB,1570
PN_CD_PBMD,1571
PN_CD_PBME,1572
PN_CD_PBMG,1573
PN_CD_PBML,1574
PN_CD_PBP1,1575
PN_CD_PBP8,1576
PN_CD_PBPL,1577
PN_CD_PBS6,1578
PN_CD_PBUF,1579
PN_CD_SPEC,1580
PN_CD_UCBS,1581
PN_CD_UPED,1582
PN_CD_VAHU,1583
PN_CD_VAHW,1584
PN_CD_VAOL,1585
PN_CD_VAOM,1586
PN_CD_VAOP,1587
PN_CD_VAOT,1588
PN_CD_XDEF,1589
PN_CD_XEMG,1590
PN_CD_ZPFU,1591
PN_CD_ZPLA,1592
PN_CD_ZUPT,1593
PN_CD_ZWGE,1594
POT_CD_1,1595
POT_CD_2,1596
POT_CD_3,1597
POT_CD_4,1598
POT_CD_7,1599
POT_CD_8,1600
POT_CD_9,1601
PROC_CD_0022,1602
PROC_CD_0023,1603
PROC_CD_00731,1604
PROC_CD_00811,1605
PROC_CD_00812,1606
PROC_CD_01002,1607
PROC_CD_0110,1608
PROC_CD_0111,1609
PROC_CD_0112,1610
PROC_CD_0120,1611
PROC_CD_0121,1612
PROC_CD_0122,1613
PROC_CD_0124,1614
PROC_CD_0171,1615
PROC_CD_0190,1616
PROC_CD_01967,1617
PROC_CD_0200,1618
PROC_CD_0206,1619
PROC_CD_0214,1620
PROC_CD_0250,1621
PROC_CD_0251,1622
PROC_CD_0255,1623
PROC_CD_0258,1624
PROC_CD_0259,1625
PROC_CD_0260,1626
PROC_CD_0270,1627
PROC_CD_0271,1628
PROC_CD_0272,1629
PROC_CD_0274,1630
PROC_CD_0278,1631
PROC_CD_0300,1632
PROC_CD_0301,1633
PROC_CD_0302,1634
PROC_CD_0305,1635
PROC_CD_0306,1636
PROC_CD_0307,1637
PROC_CD_0309,1638
PROC_CD_0310,1639
PROC_CD_0311,1640
PROC_CD_0312,1641
PROC_CD_0320,1642
PROC_CD_0324,1643
PROC_CD_0331,1644
PROC_CD_0333,1645
PROC_CD_0335,1646
PROC_CD_0341,1647
PROC_CD_0343,1648
PROC_CD_0350,1649
PROC_CD_0351,1650
PROC_CD_0352,1651
PROC_CD_0360,1652
PROC_CD_0361,1653
PROC_CD_0364T,1654
PROC_CD_0365T,1655
PROC_CD_0368T,1656
PROC_CD_0369T,1657
PROC_CD_0370,1658
PROC_CD_0390,1659
PROC_CD_0391,1660
PROC_CD_0401,1661
PROC_CD_0402,1662
PROC_CD_0403,1663
PROC_CD_0403T,1664
PROC_CD_0410,1665
PROC_CD_0412,1666
PROC_CD_0420,1667
PROC_CD_0421,1668
PROC_CD_0424,1669
PROC_CD_0430,1670
PROC_CD_0431,1671
PROC_CD_0434,1672
PROC_CD_0440,1673
PROC_CD_0444,1674
PROC_CD_0450,1675
PROC_CD_0460,1676
PROC_CD_0471,1677
PROC_CD_0480,1678
PROC_CD_0481,1679
PROC_CD_0482,1680
PROC_CD_0483,1681
PROC_CD_0490,1682
PROC_CD_0510,1683
PROC_CD_0521,1684
PROC_CD_0551,1685
PROC_CD_0610,1686
PROC_CD_0611,1687
PROC_CD_0612,1688
PROC_CD_0636,1689
PROC_CD_0637,1690
PROC_CD_0710,1691
PROC_CD_0720,1692
PROC_CD_0721,1693
PROC_CD_0722,1694
PROC_CD_0730,1695
PROC_CD_0740,1696
PROC_CD_0750,1697
PROC_CD_0761,1698
PROC_CD_0762,1699
PROC_CD_0771,1700
PROC_CD_0821,1701
PROC_CD_0905,1702
PROC_CD_0906,1703
PROC_CD_0912,1704
PROC_CD_0913,1705
PROC_CD_0914,1706
PROC_CD_0915,1707
PROC_CD_0920,1708
PROC_CD_0921,1709
PROC_CD_0940,1710
PROC_CD_0942,1711
PROC_CD_1036F,1712
PROC_CD_11100,1713
PROC_CD_1160F,1714
PROC_CD_17000,1715
PROC_CD_17003,1716
PROC_CD_17110,1717
PROC_CD_20610,1718
PROC_CD_3008F,1719
PROC_CD_3074F,1720
PROC_CD_3078F,1721
PROC_CD_36415,1722
PROC_CD_36416,1723
PROC_CD_43239,1724
PROC_CD_45378,1725
PROC_CD_45380,1726
PROC_CD_45385,1727
PROC_CD_59025,1728
PROC_CD_64615,1729
PROC_CD_66984,1730
PROC_CD_67028,1731
PROC_CD_70450,1732
PROC_CD_70553,1733
PROC_CD_71045,1734
PROC_CD_71046,1735
PROC_CD_71260,1736
PROC_CD_72100,1737
PROC_CD_72148,1738
PROC_CD_73030,1739
PROC_CD_73110,1740
PROC_CD_73130,1741
PROC_CD_73562,1742
PROC_CD_73610,1743
PROC_CD_73630,1744
PROC_CD_73721,1745
PROC_CD_74018,1746
PROC_CD_74176,1747
PROC_CD_74177,1748
PROC_CD_76705,1749
PROC_CD_76817,1750
PROC_CD_76830,1751
PROC_CD_76856,1752
PROC_CD_76942,1753
PROC_CD_77014,1754
PROC_CD_77063,1755
PROC_CD_77067,1756
PROC_CD_78452,1757
PROC_CD_80048,1758
PROC_CD_80050,1759
PROC_CD_80053,1760
PROC_CD_80061,1761
PROC_CD_80076,1762
PROC_CD_80305,1763
PROC_CD_80307,1764
PROC_CD_81000,1765
PROC_CD_81001,1766
PROC_CD_81002,1767
PROC_CD_81003,1768
PROC_CD_81025,1769
PROC_CD_81220,1770
PROC_CD_81291,1771
PROC_CD_81401,1772
PROC_CD_81406,1773
PROC_CD_81479,1774
PROC_CD_82043,1775
PROC_CD_82172,1776
PROC_CD_82248,1777
PROC_CD_82306,1778
PROC_CD_82542,1779
PROC_CD_82550,1780
PROC_CD_82565,1781
PROC_CD_82570,1782
PROC_CD_82607,1783
PROC_CD_82627,1784
PROC_CD_82670,1785
PROC_CD_82728,1786
PROC_CD_82746,1787
PROC_CD_82784,1788
PROC_CD_82947,1789
PROC_CD_82962,1790
PROC_CD_82977,1791
PROC_CD_83001,1792
PROC_CD_83002,1793
PROC_CD_83036,1794
PROC_CD_83090,1795
PROC_CD_83516,1796
PROC_CD_83520,1797
PROC_CD_83525,1798
PROC_CD_83540,1799
PROC_CD_83550,1800
PROC_CD_83615,1801
PROC_CD_83690,1802
PROC_CD_83695,1803
PROC_CD_83704,1804
PROC_CD_83735,1805
PROC_CD_83880,1806
PROC_CD_83970,1807
PROC_CD_84100,1808
PROC_CD_84144,1809
PROC_CD_84153,1810
PROC_CD_84270,1811
PROC_CD_84402,1812
PROC_CD_84403,1813
PROC_CD_84436,1814
PROC_CD_84439,1815
PROC_CD_84443,1816
PROC_CD_84481,1817
PROC_CD_84484,1818
PROC_CD_84520,1819
PROC_CD_84550,1820
PROC_CD_84702,1821
PROC_CD_85018,1822
PROC_CD_85025,1823
PROC_CD_85027,1824
PROC_CD_85610,1825
PROC_CD_85652,1826
PROC_CD_85730,1827
PROC_CD_86038,1828
PROC_CD_86140,1829
PROC_CD_86141,1830
PROC_CD_86376,1831
PROC_CD_86431,1832
PROC_CD_86592,1833
PROC_CD_86800,1834
PROC_CD_86803,1835
PROC_CD_86850,1836
PROC_CD_86900,1837
PROC_CD_86901,1838
PROC_CD_87070,1839
PROC_CD_87077,1840
PROC_CD_87081,1841
PROC_CD_87086,1842
PROC_CD_87088,1843
PROC_CD_87186,1844
PROC_CD_87340,1845
PROC_CD_87389,1846
PROC_CD_87491,1847
PROC_CD_87591,1848
PROC_CD_87624,1849
PROC_CD_87661,1850
PROC_CD_87798,1851
PROC_CD_87804,1852
PROC_CD_87880,1853
PROC_CD_88175,1854
PROC_CD_88305,1855
PROC_CD_88342,1856
PROC_CD_90460,1857
PROC_CD_90461,1858
PROC_CD_90471,1859
PROC_CD_90472,1860
PROC_CD_90633,1861
PROC_CD_90651,1862
PROC_CD_90670,1863
PROC_CD_90680,1864
PROC_CD_90686,1865
PROC_CD_90688,1866
PROC_CD_90707,1867
PROC_CD_90715,1868
PROC_CD_90716,1869
PROC_CD_90734,1870
PROC_CD_90791,1871
PROC_CD_90832,1872
PROC_CD_90833,1873
PROC_CD_90834,1874
PROC_CD_90836,1875
PROC_CD_90837,1876
PROC_CD_90847,1877
PROC_CD_90853,1878
PROC_CD_90999,1879
PROC_CD_92004,1880
PROC_CD_92012,1881
PROC_CD_92014,1882
PROC_CD_92015,1883
PROC_CD_92083,1884
PROC_CD_92133,1885
PROC_CD_92134,1886
PROC_CD_92250,1887
PROC_CD_92507,1888
PROC_CD_92551,1889
PROC_CD_92552,1890
PROC_CD_92557,1891
PROC_CD_92567,1892
PROC_CD_93000,1893
PROC_CD_93005,1894
PROC_CD_93010,1895
PROC_CD_93306,1896
PROC_CD_93325,1897
PROC_CD_93880,1898
PROC_CD_93971,1899
PROC_CD_94010,1900
PROC_CD_94640,1901
PROC_CD_94760,1902
PROC_CD_95117,1903
PROC_CD_96110,1904
PROC_CD_96127,1905
PROC_CD_96361,1906
PROC_CD_96365,1907
PROC_CD_96367,1908
PROC_CD_96372,1909
PROC_CD_96374,1910
PROC_CD_96375,1911
PROC_CD_96413,1912
PROC_CD_96415,1913
PROC_CD_97010,1914
PROC_CD_97012,1915
PROC_CD_97014,1916
PROC_CD_97016,1917
PROC_CD_97026,1918
PROC_CD_97032,1919
PROC_CD_97035,1920
PROC_CD_97110,1921
PROC_CD_97112,1922
PROC_CD_97116,1923
PROC_CD_97124,1924
PROC_CD_97140,1925
PROC_CD_97161,1926
PROC_CD_97162,1927
PROC_CD_97164,1928
PROC_CD_97530,1929
PROC_CD_97535,1930
PROC_CD_97802,1931
PROC_CD_97803,1932
PROC_CD_97810,1933
PROC_CD_97811,1934
PROC_CD_97813,1935
PROC_CD_97814,1936
PROC_CD_98940,1937
PROC_CD_98941,1938
PROC_CD_98942,1939
PROC_CD_98943,1940
PROC_CD_99000,1941
PROC_CD_99051,1942
PROC_CD_99053,1943
PROC_CD_99152,1944
PROC_CD_99173,1945
PROC_CD_99202,1946
PROC_CD_99203,1947
PROC_CD_99204,1948
PROC_CD_99205,1949
PROC_CD_99211,1950
PROC_CD_99212,1951
PROC_CD_99213,1952
PROC_CD_99214,1953
PROC_CD_99215,1954
PROC_CD_99222,1955
PROC_CD_99223,1956
PROC_CD_99231,1957
PROC_CD_99232,1958
PROC_CD_99233,1959
PROC_CD_99238,1960
PROC_CD_99239,1961
PROC_CD_99243,1962
PROC_CD_99244,1963
PROC_CD_99283,1964
PROC_CD_99284,1965
PROC_CD_99285,1966
PROC_CD_99291,1967
