VAR,col
ICD_D259,767
ICD_D485,768
ICD_D500,769
ICD_D509,770
ICD_D62,771
ICD_D631,772
ICD_D649,773
ICD_D689,774
ICD_D696,775
ICD_D72829,776
ICD_E039,777
ICD_E041,778
ICD_E1065,779
ICD_E109,780
ICD_E1122,781
ICD_E1140,782
ICD_E1142,783
ICD_E11621,784
ICD_E1165,785
ICD_E1169,786
ICD_E118,787
ICD_E119,788
ICD_E291,789
ICD_E349,790
ICD_E43,791
ICD_E46,792
ICD_E538,793
ICD_E559,794
ICD_E6601,795
ICD_E6609,796
ICD_E663,797
ICD_E669,798
ICD_E7800,799
ICD_E782,800
ICD_E784,801
ICD_E785,802
ICD_E8342,803
ICD_E860,804
ICD_E871,805
ICD_E872,806
ICD_E875,807
ICD_E876,808
ICD_F0280,809
ICD_F0390,810
ICD_F1010,811
ICD_F1020,812
ICD_F1120,813
ICD_F1210,814
ICD_F1220,815
ICD_F1320,816
ICD_F1420,817
ICD_F1520,818
ICD_F17200,819
ICD_F17210,820
ICD_F1920,821
ICD_F209,822
ICD_F29,823
ICD_F3181,824
ICD_F319,825
ICD_F321,826
ICD_F329,827
ICD_F330,828
ICD_F331,829
ICD_F332,830
ICD_F339,831
ICD_F341,832
ICD_F39,833
ICD_F410,834
ICD_F411,835
ICD_F418,836
ICD_F419,837
ICD_F4310,838
ICD_F4312,839
ICD_F4320,840
ICD_F4321,841
ICD_F4322,842
ICD_F4323,843
ICD_F800,844
ICD_F801,845
ICD_F802,846
ICD_F809,847
ICD_F819,848
ICD_F82,849
ICD_F840,850
ICD_F900,851
ICD_F902,852
ICD_F909,853
ICD_F913,854
ICD_G20,855
ICD_G309,856
ICD_G35,857
ICD_G40909,858
ICD_G43709,859
ICD_G43909,860
ICD_G4700,861
ICD_G4730,862
ICD_G4733,863
ICD_G629,864
ICD_G809,865
ICD_G8918,866
ICD_G8929,867
ICD_G894,868
ICD_G9340,869
ICD_H04123,870
ICD_H2513,871
ICD_H5203,872
ICD_H5213,873
ICD_H52223,874
ICD_H524,875
ICD_H903,876
ICD_I10,877
ICD_I110,878
ICD_I119,879
ICD_I120,880
ICD_I129,881
ICD_I130,882
ICD_I214,883
ICD_I2510,884
ICD_I252,885
ICD_I2699,886
ICD_I340,887
ICD_I420,888
ICD_I429,889
ICD_I471,890
ICD_I480,891
ICD_I482,892
ICD_I4891,893
ICD_I5022,894
ICD_I5032,895
ICD_I509,896
ICD_I517,897
ICD_I639,898
ICD_I6523,899
ICD_I739,900
ICD_I8311,901
ICD_I8312,902
ICD_I872,903
ICD_I959,904
ICD_J0190,905
ICD_J020,906
ICD_J029,907
ICD_J069,908
ICD_J189,909
ICD_J209,910
ICD_J301,911
ICD_J302,912
ICD_J3089,913
ICD_J309,914
ICD_J329,915
ICD_J342,916
ICD_J343,917
ICD_J3489,918
ICD_J441,919
ICD_J449,920
ICD_J4520,921
ICD_J45909,922
ICD_J90,923
ICD_J9600,924
ICD_J9601,925
ICD_J9811,926
ICD_J984,927
ICD_K011,928
ICD_K029,929
ICD_K210,930
ICD_K219,931
ICD_K2970,932
ICD_K449,933
ICD_K5090,934
ICD_K529,935
ICD_K5730,936
ICD_K5900,937
ICD_K625,938
ICD_K635,939
ICD_K648,940
ICD_K7460,941
ICD_K760,942
ICD_K8020,943
ICD_K922,944
ICD_L03115,945
ICD_L03116,946
ICD_L309,947
ICD_L570,948
ICD_L700,949
ICD_L821,950
ICD_M069,951
ICD_M109,952
ICD_M1611,953
ICD_M170,954
ICD_M1711,955
ICD_M1712,956
ICD_M1990,957
ICD_M2550,958
ICD_M25511,959
ICD_M25512,960
ICD_M25519,961
ICD_M25531,962
ICD_M25551,963
ICD_M25552,964
ICD_M25561,965
ICD_M25562,966
ICD_M25571,967
ICD_M25572,968
ICD_M461,969
ICD_M47812,970
ICD_M47816,971
ICD_M47817,972
ICD_M4802,973
ICD_M48061,974
ICD_M48062,975
ICD_M5030,976
ICD_M5116,977
ICD_M5126,978
ICD_M5136,979
ICD_M5137,980
ICD_M531,981
ICD_M5412,982
ICD_M5416,983
ICD_M5417,984
ICD_M542,985
ICD_M5431,986
ICD_M5441,987
ICD_M5442,988
ICD_M545,989
ICD_M546,990
ICD_M549,991
ICD_M6281,992
