KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,DTL_LINE_NBR,Result,Model_Score
19123DA2625,1#,06,4232963,0.701389
19123DA2625,1#,07,4232963,0.7958166
19123DA2625,1#,08,4232963,0.8705884
19123DA2625,1#,09,4232963,0.7958166
19123DA2625,1#,10,4232963,0.701389
19123DA2625,1#,11,4232963,0.7958166
19123DA2625,1#,12,4232963,0.7496259
19123MA7326,1#,01,0259917422,0.5520373
19123MA7326,1#,02,0259917422,0.24843016
19123MA7326,1#,03,0259917422,0.6956644
19123MA8014,1#,01,0263520380,0.011355508
19123MA8014,1#,02,0263520380,0.0073417914
19123MA8014,1#,03,0263520380,0.011355508
19123MB4587,1#,01,0257630763,0.0030619565
19123MC7405,1#,01,0263611887,0.60933876
19123MD3028,ST,01,0262325718,0.07793532
19123MD3028,ST,02,0262325718,0.07793532
19123ME0963,ST,01,3389542,0.31250992
19123ME0963,ST,02,3389542,0.1824344
19123ME0963,ST,03,3389542,0.1824344
19123ME0963,ST,04,3389542,0.1824344
19123ME0963,ST,05,3389542,0.1824344
19123ME0963,ST,06,3389542,0.1824344
19123ME0963,ST,07,3389542,0.1824344
19123ME0963,ST,08,3389542,0.1824344
19123ME0963,ST,09,3389542,0.1824344
19123ME0963,ST,10,0262912291,0.98995507
19123MF0061,ST,01,0261173464,0.12458285
19123MF0061,ST,02,0263540068,0.047525205
19123MF0061,ST,03,0263540068,0.047525205
19123MF0061,ST,04,0263540068,0.047525205
19123MF0061,ST,05,0263540068,0.047525205
19123MF0061,ST,06,0263540068,0.047525205
19123MF0061,ST,07,0263540068,0.047525205
19123MF0061,ST,08,0263540068,0.047525205
19123MF0061,ST,09,0263540068,0.047525205
19123MF0061,ST,10,0263540068,0.047525205
19123MF0061,ST,11,0263540068,0.047525205
19123MF0061,ST,12,0263540068,0.047525205
19123MF0061,ST,13,0263540068,0.047525205
19123MF6310,ST,01,4345197,0.35028335
19123MF6310,ST,02,4345197,0.31494826
19123MF7592,1#,01,0263406443,0.16363624
19123MF8066,1#,01,0261132697,0.0007647448
19123MF8066,1#,02,0261132697,0.0012106034
19123MG7859,ST,01,4337958,0.24955459
19123MG8018,ST,01,4337958,0.21936189
19123MG8018,ST,02,4337958,0.21936189
19123MG8398,ST,01,0263891903,0.0095483
19123MH3722,1#,01,0260622021,0.1314181
19123MH3722,1#,02,0260622021,0.1143499
19123MH3722,1#,03,0260622021,0.08641433
19123MH3722,1#,04,0260622021,0.010406114
19123MH3722,1#,05,0260622021,0.121628575
19123MH3722,1#,06,0260622021,0.121628575
19123MH3722,1#,07,0260622021,0.11924932
19123MH3722,1#,08,0260622021,0.11924932
19123MH3722,1#,09,0260622021,0.10616291
19123MH3722,1#,10,0260622021,0.10616291
19123MH3722,1#,11,0260622021,0.10947106
19123MH3722,1#,12,0260622021,0.12740384
19123MH3722,1#,13,0260622021,0.18910661
19123MH3722,1#,14,0260622021,0.17885469
19123MH3722,1#,15,0260622021,0.16832696
19123MH3722,1#,16,0260622021,0.18453813
19123MH3722,1#,17,0260622021,0.17521392
19123MH3722,1#,18,0260622021,0.0295017
19123MH3722,1#,19,0260622021,0.0295017
19123MH3722,1#,20,0260622021,0.0295017
19123MH3722,1#,21,0260622021,0.023424247
19123MH3722,1#,22,0260622021,0.027894937
19123MH3722,1#,23,0260622021,0.025564464
19123MH3722,1#,24,0260622021,0.02630368
19123MH3722,1#,25,0260622021,0.018888906
19123MH3722,1#,26,0260622021,0.018888906
19123MH3722,1#,27,0260622021,0.018888906
19123MH3722,1#,28,0260622021,0.018888906
19123MH3722,1#,29,0260622021,0.018926375
19123MH3722,1#,30,0260622021,0.021122243
19123MH4026,1#,01,0260622021,0.019311102
19123MH4026,1#,02,0260622021,0.019311102
19123MH4026,1#,03,0260622021,0.019311102
19123MH4026,1#,04,0260622021,0.019311102
19123MH4026,1#,05,0260622021,0.019311102
19123MH4026,1#,06,0260622021,0.019311102
19123MH4026,1#,07,0260622021,0.018964317
19123MH4026,1#,08,0260622021,0.018964317
19123MH4026,1#,09,0260622021,0.018964317
19123MH4026,1#,10,0260622021,0.018964317
19123MH4026,1#,11,0260622021,0.017385919
19123MH4026,1#,12,0260622021,0.017385919
19123MH4026,1#,13,0260622021,0.017385919
19123MH4026,1#,14,0260622021,0.017385919
19123MH4026,1#,15,0260622021,0.020880267
19123MH4026,1#,16,0260622021,0.020880267
19123MH4026,1#,17,0260622021,0.020880267
19123MH4026,1#,18,0260622021,0.020880267
19123MH4026,1#,19,0260622021,0.029012846
19123MH4026,1#,20,0260622021,0.029012846
19123MH4026,1#,21,0260622021,0.029012846
19123MH4026,1#,22,0260622021,0.029012846
19123MH4026,1#,23,0260622021,0.029012846
19123MH4026,1#,24,0260622021,0.053512808
19123MH4026,1#,25,0260622021,0.053512808
19123MH4026,1#,26,0260622021,0.053512808
19123MH4026,1#,27,0260622021,0.053512808
19123MJ3423,ST,01,4161531,0.09949433
19124083180,ST,01,3715217,0.0073178196
19124083180,ST,02,3715217,0.13732097
19124083180,ST,03,3715217,0.13732097
19124083180,ST,04,3715217,0.114406765
19124083180,ST,05,3715217,0.114406765
19124083180,ST,06,3715217,0.114406765
19124083180,ST,07,3715217,0.38447297
19124083180,ST,08,3715217,0.31866264
19124083180,ST,09,3715217,0.13732097
19124083180,ST,10,3715217,0.40060902
19124083180,ST,11,3715217,0.51325905
19124083180,ST,12,3715217,0.5543952
19124083180,ST,13,3715217,0.114406765
19124083180,ST,14,3715217,0.13732097
19124470222,ST,01,0263225852,0.019785376
19124470222,ST,02,0263225852,0.019785376
19124470222,ST,03,0263225852,0.019785376
19124470222,ST,04,0263225852,0.019785376
19124470222,ST,05,0263225852,0.019785376
19124470222,ST,06,0263225852,0.019785376
19124470222,ST,07,0263225852,0.0004470117
19124477814,1#,01,0263305422,0.1474576
19124477814,1#,02,0263305422,0.14865074
19124477814,1#,03,0263305422,0.14865074
19124730174,ST,01,0259563582,0.038497172
19124877680,ST,01,0260909835,0.2787576
19124877680,ST,02,3409385,0.5412137
19124878350,ST,01,3898650,0.04658821
19124BE8168,1#,01,4154088,0.301569
19124BE8168,1#,02,4154088,0.17862546
19124BE8168,1#,03,4154088,0.23763649
19124BE8168,1#,04,4154088,0.1558058
19124BE8172,1#,01,4154088,0.21211426
19124BE8172,1#,02,4154088,0.20482966
19124BE8172,1#,03,4154088,0.20482966
19124BE8172,1#,04,4154088,0.116551384
19124BE8172,1#,05,4154088,0.12984267
19124BE8172,1#,06,4154088,0.12708965
19124BE8172,1#,07,4154088,0.14219333
19124BJ6504,ST,01,0263944577,0.767004
19124BJ6504,ST,02,0263944577,0.767004
19124BJ6515,ST,01,0263858109,0.767004
19124BJ6515,ST,02,0263858109,0.63057303
19124BJ6515,ST,03,0263858109,0.4997212
19124BJ6515,ST,04,0263858109,0.5699984
19124BJ6515,ST,05,0263858109,0.54611504
19124BJ6515,ST,06,0263858109,0.5699984
19124BJ6515,ST,07,0263858109,0.5699984
19124BJ6519,ST,01,0262607243,0.5244071
19124BJ6519,ST,02,0262607243,0.5244071
19124BJ6519,ST,03,0262607243,0.18957007
19124BJ6519,ST,04,0262607243,0.21375273
19124BJ6519,ST,05,0262607243,0.18957007
19124BJ6519,ST,06,0262607243,0.17620519
19124BJ6519,ST,07,0262607243,0.18957007
19124BJ6586,ST,01,0263973915,0.6937515
19124BJ6586,ST,02,0263973915,0.6937515
19124BJ6784,ST,01,0263553105,0.60915583
19124BJ6784,ST,02,0263553105,0.60915583
19124BJ6784,ST,03,0263553105,0.50171393
19124BJ6784,ST,04,0263553105,0.50171393
19124BJ6784,ST,05,0263553105,0.46657273
19124BJ6784,ST,06,0263553105,0.50171393
19124BJ6784,ST,07,0263553105,0.50171393
19124BJ6784,ST,08,0263553105,0.48990387
19124BJ7058,ST,01,0263816915,0.6730169
19124BJ7058,ST,02,0263816915,0.6730169
19124BJ7058,ST,03,0263816915,0.65025723
19124BJ7058,ST,04,0263816915,0.5986941
19124BJ7058,ST,05,0263816915,0.65025723
19124BJ7058,ST,06,0263816915,0.65025723
19124BJ7058,ST,07,0263816915,0.5986941
19124BJ7058,ST,08,0263816915,0.65025723
19124BJ7430,ST,01,4433589,0.037575014
19124BJ7430,ST,02,4433589,0.037575014
19124BJ7430,ST,03,4433589,0.037575014
19124BJ7430,ST,04,4433589,0.037575014
19124BJ7430,ST,05,4433589,0.037575014
19124BJ7430,ST,06,4433589,0.037575014
19124LM0810,ST,01,3508726,0.4446614
19124LM0810,ST,02,3508726,0.70559996
19124LM0810,ST,03,3508726,0.39666024
19124LM0810,ST,04,3508726,0.8107134
19124LM0894,ST,01,4315984,0.32362562
19124MA0124,ST,01,0263327713,0.18460307
19124MA2012,ST,01,0262241546,0.44982937
19124MA2012,ST,02,0262241546,0.44982937
19124MA2012,ST,03,0262241546,0.44982937
19124MA2012,ST,04,0262241546,0.44982937
19124MA2012,ST,05,0262241546,0.44982937
19124MA8253,ST,01,3898650,0.04658821
19124MB4454,1#,01,3933619,0.067441516
19124MC1411,ST,01,4211989,0.68082494
19124MC2092,ST,01,4211989,0.6488107
19124MC2590,ST,01,0260909835,0.29669604
19124MC2590,ST,02,0260909835,0.3216404
19124MC2590,ST,03,3409385,0.20490749
19124MC2590,ST,04,0260909835,0.3216404
19124MC2590,ST,05,3409385,0.20490749
19124MC2590,ST,06,0260909835,0.3216404
19124MC2590,ST,07,3409385,0.20490749
19124MC2590,ST,08,3409385,0.20490749
19124MC2590,ST,09,3560966,0.40617076
19124MC2590,ST,10,3409385,0.32451716
19124MC2590,ST,11,0260909835,0.34060997
19124MC2590,ST,12,3432794,0.39774466
19124MC2590,ST,13,0260909835,0.33290863
19124MC2590,ST,14,0260909835,0.28306922
19124MC2590,ST,15,3409385,0.21953675
19124MC2590,ST,16,3409385,0.3263521
19124MC2590,ST,17,3409385,0.22933514
19124MC2590,ST,18,3560966,0.10827329
19124MC2590,ST,19,3409385,0.3329516
19124MC2590,ST,20,3409385,0.3329516
19124MC2782,ST,01,4211989,0.6490567
19124MD1073,ST,01,4144455,0.6530439
19124MD1073,ST,02,4144455,0.6798771
19124MD1073,ST,03,4144455,0.6498424
19124MD1073,ST,04,4144455,0.52652436
19124MD1073,ST,05,4144455,0.5295307
19124MD1073,ST,06,4144455,0.5105575
19124MD5995,ST,01,0258655391,0.0007754512
19124MD5995,ST,02,0258655391,0.0007754512
19124MD5995,ST,03,0258655391,0.0007754512
19124MD5995,ST,04,0258655391,0.0007754512
19124MD5995,ST,05,0258655391,0.0007754512
19124MD5995,ST,06,0258655391,0.0007754512
19124MD8887,1#,01,0263406443,0.50084406
19124MD8887,1#,02,0263406443,0.50084406
19124MD8887,1#,03,0263406443,0.50084406
19124MD8906,1#,01,0263406443,0.50084406
19124MD8906,1#,02,0263406443,0.50084406
19124MD8906,1#,03,0263406443,0.50084406
19124ME6759,ST,01,0263531939,0.56963825
19124ME6759,ST,02,0263531939,0.56963825
19124ME6759,ST,03,0263531939,0.5420843
19124ME6759,ST,04,0263531939,0.43462119
19124ME6759,ST,05,0263531939,0.43462119
19124ME6759,ST,06,0263531939,0.43462119
19124ME7303,ST,01,0263730835,0.5713336
19124ME7303,ST,02,0263730835,0.5713336
19124ME7303,ST,03,0263730835,0.5713336
19124MF4374,1#,01,0263950252,0.579275
19124MF4374,1#,02,0263950252,0.55335814
19124MF4374,1#,03,0263950252,0.56918424
19124MF4374,1#,04,0263950252,0.579275
19124MF4374,1#,05,0263950252,0.579275
19125083794,ST,01,3609252,0.5183257
19125083794,ST,02,3609252,0.22809309
19125083794,ST,03,3609252,0.22809309
19125083794,ST,04,3609252,0.3422572
19125083794,ST,05,3609252,0.3422572
19125083794,ST,06,3609252,0.3422572
19125083794,ST,07,3609252,0.15036564
19125083794,ST,08,3609252,0.15036564
19125084400,ST,01,0263457043,0.5200899
19125482685,ST,01,0263457043,0.5200899
19125483236,ST,01,0263457043,0.53778595
19125483495,ST,01,4394976,0.27820888
19125487926,ST,01,4314845,0.004200299
19125487926,ST,02,4314845,0.15800764
19125487926,ST,03,0263783732,0.01312602
19125870557,1#,01,0257621387,0.00043405642
19125870557,1#,02,0257621387,0.00043405642
19125870557,1#,03,0257621387,0.00043405642
19125870881,1#,01,0263644366,0.019785376
19125870881,1#,02,0263644366,0.019785376
19125870881,1#,03,0263644366,0.0002151606
19125870881,1#,04,0263644366,0.019785376
19125870881,1#,05,0263644366,0.0005049555
19125870881,1#,06,0263644366,0.0005352739
19125870881,1#,07,0263644366,0.00016290019
19125870881,1#,08,0263644366,0.019785376
19125870881,1#,09,0263644366,0.019785376
19125872943,ST,01,4394976,0.27820888
19125874915,1#,01,4196806,0.6371706
19125876068,1#,01,0259030782,0.042527564
19125876068,1#,02,0259268936,0.029904485
19125876068,1#,03,0259268936,0.029904485
19125876068,1#,04,0259030782,0.044272363
19125876068,1#,05,0259268936,0.029904485
19126084401,1#,01,4199006,0.56056404
19126084401,1#,02,4199006,0.4281981
19126084401,1#,03,4199006,0.4281981
19126480032,1#,01,0263211001,0.2358902
19126480571,ST,01,0262733667,0.022688964
19126480571,ST,02,0262733667,0.022688964
19126480571,ST,03,0263910562,0.24530607
19126480571,ST,04,4082957,0.1386699
19126480571,ST,05,4082957,0.1386699
19126480798,ST,01,0263545351,0.011060106
19126480798,ST,02,0263545351,0.028292645
19126480798,ST,03,0263545351,0.026757928
19126480798,ST,04,0263545351,0.026757928
19126BC9636,1#,01,0263732063,0.0009925176
19126BC9636,1#,02,0259316563,0.00033960244
19126BC9636,1#,03,0263732063,0.0012961401
19126BC9636,1#,04,0259316563,0.00033960244
19126BJ1258,1#,01,4267219,0.6914708
19126BL1740,1#,01,4276576,0.43551666
19126BL1740,1#,02,4276576,0.09798419
19126BL1740,1#,03,4276576,0.09798419
19126BL5222,1#,01,0257148628,0.002843361
19126BL5222,1#,02,0263931082,0.3422244
19126BL5278,ST,01,0263863246,0.5746259
19126BL5278,ST,02,0263863246,0.5746259
19126BL5278,ST,03,0263863246,0.5746259
19126BL5278,ST,04,0263863246,0.5485021
19126BL5278,ST,05,0263863246,0.5746259
19126BL5278,ST,06,0263863246,0.5746259
19126BL5278,ST,07,0263863246,0.73919994
19126BL5278,ST,08,0263863246,0.73919994
19126BL5406,ST,01,0262535534,0.31940803
19126BL5406,ST,02,0262535534,0.31940803
19126BO5908,1#,01,4389875,0.6692739
19126BO5908,1#,02,4389875,0.3832613
19126BO5908,1#,03,4389875,0.43442637
19126BO5908,1#,04,4389875,0.45186958
19126BO5908,1#,05,4389875,0.3680601
19126BO5908,1#,06,4389875,0.40091622
19126BO5908,1#,07,4389875,0.39347893
19126BO5908,1#,08,4389875,0.38047224
19126BO5908,1#,09,4389875,0.30735767
19126BO5908,1#,10,4389875,0.30735767
19126BO5908,1#,11,4389875,0.38047224
19126BO5908,1#,12,4389875,0.36599255
19126BO5908,1#,13,4389875,0.30735767
19126BO5908,1#,14,4389875,0.30735767
19126BO5908,1#,15,4389875,0.36599255
19126BO5908,1#,16,4389875,0.3680601
19126BO5908,1#,17,4389875,0.30735767
19126BO5908,1#,18,4389875,0.36599255
19126BO6784,1#,01,0256667176,0.061546363
19126BO6784,1#,02,0256667176,0.061546363
19126BO6784,1#,03,0256441875,0.10189809
19126BP8233,ST,01,3609337,0.055793025
19126CG9987,ST,01,4271644,0.18474428
19126CI5825,1#,01,4262980,0.6263246
19126CI5825,1#,02,4262980,0.60714674
19126CI5835,ST,01,4414980,0.52913857
19126CI5835,ST,02,4414980,0.5601089
19126CI5835,ST,03,4414980,0.5601089
19126CI6731,ST,01,4394201,0.60811836
19126CI6731,ST,02,4394201,0.16419119
19126CI6731,ST,03,4394201,0.13525327
19126CI6731,ST,04,4394201,0.19743772
19126CI6731,ST,05,4394201,0.19743772
19126CI6731,ST,06,4394201,0.13525327
19126CL1829,ST,01,0261409818,0.00030125445
19126CL1837,ST,01,0263674695,0.61305636
19126CL1837,ST,02,0263674695,0.61305636
19126CL2220,ST,01,4242943,0.5429654
19126CL2220,ST,02,4242943,0.599911
19126CR6285,ST,01,3697133,0.09804856
19126CR6285,ST,02,3697133,0.09804856
19126CR6285,ST,03,3697133,0.6641973
19126CR6285,ST,04,3697133,0.7056769
19126CR6891,1#,01,4433448,0.35675272
19126CU5657,1#,01,3783109,0.10588104
19126CU5657,1#,02,3783109,0.20311026
19126CU5657,1#,03,3783109,0.20311026
19126CU5657,1#,04,3783109,0.20311026
19126CU5657,1#,05,3990685,0.4708989
19126CU5737,ST,01,4413540,0.65837526
19126CU5737,ST,02,4413540,0.401594
19126CU5737,ST,03,4413540,0.34164515
19126CU5737,ST,04,4413540,0.38638705
19126CU5737,ST,05,4413540,0.30374777
19126CU5737,ST,06,4413540,0.29920283
19126CU5737,ST,07,4413540,0.30374777
19126CU5737,ST,08,4413540,0.29845992
19126CU5771,ST,01,4375238,0.58615685
19126CU5771,ST,02,4375238,0.24126533
19126CU5771,ST,03,4375238,0.35926396
19126CU5771,ST,04,4375238,0.2351768
19126CU5771,ST,05,4375238,0.16736065
19126CU5771,ST,06,4375238,0.16736065
19126CU5771,ST,07,4375238,0.16736065
19126CU5771,ST,08,4375238,0.16736065
19126CU6157,ST,01,4251609,0.68943125
19126CU6159,ST,01,4251609,0.62418705
19126CU6162,ST,01,4251609,0.6304822
19126DB3166,ST,01,0263453782,0.6076859
19126DB3172,ST,01,0262936087,0.53084904
19126DB3173,ST,01,0263472551,0.6422555
19126DH7390,1#,01,0263408498,0.6586762
19126DH7390,1#,02,0263408498,0.40582708
19126DH7390,1#,03,0263408498,0.40582708
19126DI1835,ST,01,0261943381,0.0011700857
19126DI1835,ST,02,0262232543,0.004265226
19126DJ1851,1#,01,0263620966,0.42159495
19126DJ1851,1#,02,0263620966,0.094183475
19126DJ1851,1#,03,0263620966,0.025875274
19126DJ5554,1#,01,0247160691,4.240716e-06
19126DJ5554,1#,02,0247160691,4.240716e-06
19126DJ5554,1#,03,0247160691,9.1683605e-06
19126DJ5554,1#,04,0247160691,6.850187e-05
19126DJ5554,1#,05,0247160691,0.00019804951
19126DJ5554,1#,06,0247160691,1.9545727e-05
19126DJ5554,1#,07,0247160691,2.7439019e-05
19126DJ5554,1#,08,0247160691,3.7380127e-05
19126DJ5554,1#,09,0247160691,2.0337626e-05
19126DJ5554,1#,10,0247160691,2.0337626e-05
19126DJ5554,1#,11,0247160691,2.0337626e-05
19126DJ5554,1#,12,0247160691,2.0337626e-05
19126DJ5554,1#,13,0247160691,2.0337626e-05
19126DJ5554,1#,14,0247160691,2.0337626e-05
19126DJ5554,1#,15,0247160691,2.0337626e-05
19126DJ6031,ST,01,4298748,0.18920313
19126DJ6031,ST,02,4298748,0.16287814
19126DJ6031,ST,03,4298748,0.16984202
19126DJ6031,ST,04,4298748,0.16984202
19126DJ6031,ST,05,4298748,0.16984202
19126DJ6031,ST,06,4298748,0.16984202
19126DJ6031,ST,07,4298748,0.16984202
19126DJ6031,ST,08,4298748,0.16984202
19126DJ6031,ST,09,4298748,0.1362636
19126DJ6031,ST,10,4298748,0.06772904
19126DJ6031,ST,11,4298748,0.69243616
19126DJ6031,ST,12,4298748,0.16287814
19126DJ6031,ST,13,4298748,0.09311941
19126DJ6031,ST,14,4298748,0.1362636
19126DJ6031,ST,15,4298748,0.16984202
19126DJ6031,ST,16,4298748,0.12840453
19126DJ6031,ST,17,4298748,0.16654627
19126DJ6031,ST,18,4298748,0.16984202
19126DJ6031,ST,19,4298748,0.16984202
19126DL2726,1#,01,4418033,0.3571422
19126DL2726,1#,02,4418033,0.48116338
19126DL2790,1#,01,4418033,0.3186726
19126DL2790,1#,02,4418033,0.46200305
19126DL2790,1#,03,4418033,0.35923073
19126LM0524,ST,01,0262199731,0.39739117
19126LM0524,ST,02,0262199731,0.48723862
19126LM0539,ST,01,0263658994,0.5817974
19126LP0029,1#,01,3353874,0.06806455
19126LP0029,1#,02,3353874,0.06806455
19126LP0030,1#,01,3353874,0.12453158
19126LP0030,1#,02,3353874,0.06806455
19126LP0030,1#,03,3353874,0.26418838
19126LP0030,1#,04,3353874,0.1489633
19126LP0030,1#,05,3353874,0.06806455
19126LP0030,1#,06,3353874,0.12453158
19126LQ0270,ST,01,4190037,0.60811836
19126LQ0270,ST,02,4190037,0.41394636
19126LQ0270,ST,03,4190037,0.33261752
19126LQ0270,ST,04,4190037,0.32495502
19126LQ0270,ST,05,4190037,0.3519509
19126LQ0270,ST,06,4190037,0.32495502
19126LQ0270,ST,07,4190037,0.33261752
19126LQ0270,ST,08,4190037,0.307529
19126LQ0270,ST,09,4190037,0.2704807
19127087987,1#,01,0259268936,0.002759821
19127087987,1#,02,0259268936,0.002759821
19127087987,1#,03,0259268936,0.0032402987
19127480962,ST,01,4320572,0.042388868
19127480962,ST,02,4320572,0.042388868
19127480962,ST,03,4320572,0.033921644
19127480962,ST,04,4320572,0.033921644
19127480962,ST,05,4320572,0.033921644
19127480962,ST,06,4320572,0.033921644
19127480962,ST,07,4320572,0.033921644
19127480962,ST,08,4320572,0.05488672
19127480962,ST,09,4320572,0.033921644
19127480962,ST,10,4320572,0.033921644
19127480962,ST,11,4320572,0.033921644
19127480962,ST,12,4320572,0.033921644
19127481310,1#,01,0263297356,0.10006776
19127484469,ST,01,0262653907,0.018768877
19127489779,1#,01,0263767346,0.45357254
19127489779,1#,02,0263769374,0.45357254
19127498337,1#,01,0258900843,0.40928832
19127499178,ST,01,0263815356,0.1691396
191277A8152,ST,01,0263089569,0.7097408
191277A8152,ST,02,0263089569,0.5575241
191277A8152,ST,03,0263089569,0.5575241
191277A8152,ST,04,0263089569,0.6282329
191277A8152,ST,05,0263089569,0.7097408
191277A8152,ST,06,0263089569,0.5575241
191277A8152,ST,07,0263089569,0.5575241
191277A8152,ST,08,0263089569,0.5575241
19127873913,ST,01,0263815356,0.14629933
19127875562,ST,01,3898650,0.04658821
19127875562,ST,02,3898650,0.04658821
19127BF7480,1#,01,4422485,0.25696498
19127BF9156,1#,01,0263227438,0.5397038
19127BF9156,1#,02,0263227438,0.12211054
19127BG0038,ST,01,0262559870,0.7681731
19127BG0038,ST,02,0262559870,0.7681731
19127BG0038,ST,03,0262559870,0.6376647
19127BG0038,ST,04,0262559870,0.6376647
19127BG0038,ST,05,0262559870,0.5022014
19127BG0038,ST,06,0262559870,0.5022014
19127BG0046,ST,01,0263995266,0.767004
19127BG0046,ST,02,0263995266,0.767004
19127BJ4304,ST,01,3721408,0.13567871
19127BL9938,1#,01,4284636,0.4435124
19127BL9938,1#,02,0263369610,0.3856463
19127BM0306,1#,01,3521432,0.36836386
19127BM0306,1#,02,3521432,0.06933588
19127BM0487,1#,01,0262765225,0.0057942523
19127BM0487,1#,02,0262765225,0.08779678
19127BM0487,1#,03,0262765225,0.0057942523
19127BM1208,1#,01,4364664,0.12843528
19127BM1208,1#,02,0260909445,0.07374332
19127BM1208,1#,03,0260909445,0.34745732
19127BM5875,ST,01,0261687707,0.048402518
19127BM5875,ST,02,0261687707,0.048402518
19127BM6371,ST,01,0262908891,0.4107032
19127BM6654,ST,01,0262908891,0.43806934
19127BM6672,1#,01,0260079096,0.0072134584
19127BQ1574,ST,01,0263436181,0.67882806
19127BQ1574,ST,02,0263436181,0.67882806
19127BQ2079,ST,01,0263973214,0.004848312
19127BQ2079,ST,02,0263973214,0.0010649692
19127BQ2247,ST,01,0263944244,0.73919994
19127BQ2247,ST,02,0263944244,0.73919994
19127BQ2256,ST,01,0263924035,0.7344962
19127BQ2256,ST,02,0263924035,0.7344962
19127BQ2259,ST,01,0263988420,0.74486315
19127BQ2259,ST,02,0263988420,0.74486315
19127BQ2452,ST,01,3600178,0.17655465
19127BQ2452,ST,02,3600178,0.25097665
19127BQ2646,ST,01,0262761910,0.6937515
19127BQ2646,ST,02,0262761910,0.6937515
19127BQ2668,ST,01,0263821679,0.6931518
19127BQ2668,ST,02,0263821679,0.54594284
19127BQ2668,ST,03,0263821679,0.6931518
19127BQ2668,ST,04,0263821679,0.6172318
19127BQ2668,ST,05,0263821679,0.44021207
19127BQ2668,ST,06,0263821679,0.54594284
19127BQ2668,ST,07,0263821679,0.52060014
19127BQ2668,ST,08,0263821679,0.54594284
19127BQ2824,ST,01,0263904989,0.71395916
19127BQ2824,ST,02,0263904989,0.71395916
19127BQ3251,ST,01,0263994655,0.72776526
19127BQ3251,ST,02,0263994655,0.72776526
19127BQ3262,ST,01,0263049532,0.49469382
19127BQ3262,ST,02,0263049532,0.49469382
19127BQ3672,ST,01,0261692659,0.38541093
19127BQ3672,ST,02,0261692659,0.48618484
