KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,actioncode,actionscore
19150BF2194,V3,12390,0.00016053894
19150BF9867,V3,MCJ00,0.00015963284
19150BG4166,K#,9COB0,0.00016756341
19150BG8886,V3,12390,0.00027766012
19150BG9385,V3,12390,0.00027766012
19150BH1187,K#,M9999,0.0031959508
19150BH3455,V3,M9999,0.00046009687
19150BH3593,V3,9COB0,0.00019974553
19150BH3766,V3,9COB0,0.00057652354
19150BH4891,V3,21640,0.0063688494
19150BH9448,V3,9COB0,0.0010973038
19150BI4711,V3,G2400,0.004748207
19150BI4857,V3,M9999,0.00029392578
19150BI4901,V3,9COB0,0.00017553673
19150BI5442,T*,G2400,0.00013758508
19150BI6196,K#,12390,0.00010540736
19150BJ5418,V3,M9999,0.051581386
19150BK0212,V3,9COB0,0.0009604329
19150BK0616,V3,9COB0,0.0009604329
19150BK1735,V3,12390,0.00029029476
19150BK7347,V3,12390,0.00036143497
19150BK7439,V3,MCJ00,0.00068674056
19150BL9259,V3,12390,0.00015177405
19150BM2480,V3,12390,0.00014621056
19150BM3228,V3,12390,0.00047743134
19150BM3332,V3,12390,0.00022428032
19150BM3347,V3,9COB0,0.0013252604
19150BM3795,V3,12390,0.00017344224
19150BM3828,V3,M9999,0.00036206745
19150BM3908,V3,9COB0,0.0007156272
19150BM4267,V3,MCJ00,0.00021604353
19150BM4751,V3,9COB0,0.00063558033
19150BM5626,V3,12390,0.00037628904
19150BN1707,V3,12390,0.00018388922
19150BN1746,V3,9COB0,0.0010142052
19150BN3666,K#,12390,0.006446288
19150BN8029,K#,21410,0.0002237357
19150BN9435,V3,9COB0,0.00015712657
19150BN9612,V3,9COB0,0.0001709272
19150BN9931,V3,12390,0.0028874949
19150BO0076,V3,9COB0,0.00014638284
19150BO0184,V3,12390,0.003530368
19150BO0252,V3,9COB0,0.0002295391
19150BO0334,V3,12390,0.00017853666
19150BO0347,V3,12390,0.00016077055
19150BO0427,V3,12390,0.0002829158
19150BO1466,V3,12390,0.00012939236
19150BO2916,V3,12390,0.00015106397
19150BO3098,V3,12390,0.00015106397
19150BO3114,V3,12390,0.00015106397
19150BO3161,V3,12390,0.00015106397
19150BO3244,V3,12390,0.00015106397
19150BP3306,K#,9COB0,0.00014347763
19150BP4522,V3,9COB0,0.00047833417
19150BP8768,V3,9COB0,0.0007681978
19150BP8908,V3,9COB0,0.0007681978
19150BP9105,V3,9COB0,0.0010371103
19150BQ2292,V3,12390,9.754001e-05
19150BQ2508,Q*,9COB0,0.00024751283
19150BQ2656,V3,9COB0,0.00021248279
19150BQ7120,T*,MCJ00,0.00034062282
19150BQ8073,V3,9COB0,0.00071138114
19150BR5125,V3,MCJ00,0.000558192
19150BR5273,V3,12390,0.00018534782
19150BR9066,V3,MCJ00,0.00036577546
19150BS2765,V3,9COB0,0.0009458398
19150BS2962,V3,9COB0,0.0005325206
19150BS2991,V3,9COB0,0.0008098369
19150BS3056,K#,12390,0.07116089
19150BS6146,V3,12390,0.00019953155
19150BS6767,V3,MCJ00,0.00017586828
19150BS6883,V3,12390,0.00013249565
19150BS7714,V3,12390,0.00010301073
19150BU0395,V3,9COB0,9.198897e-05
19150BU0754,V3,01030,0.0001083775
19150BU1842,V3,75010,0.00042235263
19150BU1932,V3,M9999,0.00026241914
19150BU2067,V3,M9999,0.00036596696
19150BU2163,V3,12390,0.00017458877
19150BU4262,Q*,11250,0.0015950692
19150BV6477,K#,9COB0,0.0010528534
19150BV6838,T*,9COB0,0.0006855704
19150BV7341,V3,MCJ00,0.00021666817
19150BV7978,V3,12390,0.0015332397
19150BV8263,V3,12390,0.00038572552
19150BV8523,V3,M9999,0.0006686418
19150BV8787,K#,9COB0,0.00093959196
19150BV8923,V3,9COB0,0.00031479492
19150BV9182,V3,M9999,0.00035737586
19150BV9350,V3,M9999,0.0009785794
19150BV9408,V3,12390,0.000104361
19150BV9657,V3,9COB0,0.00079709676
19150BV9803,V3,12390,0.0007405271
19150BW0069,V3,9COB0,0.00022047177
19150BW0244,V3,12390,0.00070538506
19150BW0279,V3,9COB0,0.00022047177
19150BW0483,V3,9COB0,0.00022047177
19150BW0728,V3,9COB0,0.0002683467
19150BW0793,V3,9COB0,0.00022047177
19150BW0815,V3,9COB0,0.00022047177
19150BW1205,V3,9COB0,0.00026361455
19150BW1298,K#,9COB0,0.000826236
19150BW1780,V3,12390,0.0002396094
19150BW2885,K#,9COB0,0.000616294
19150BW3246,K#,9COB0,0.00020847858
19150BW3329,V3,M9999,0.00030548114
19150BW3361,Q*,9COB0,0.00037074214
19150BW3532,V3,9COB0,0.000108372944
19150BW3664,K#,12390,0.002112434
19150BW3686,V3,12390,0.00029220714
19150BW3703,V3,MCJ00,0.00038943416
19150BW3707,T*,M9999,0.00028167586
19150BW3809,V3,12390,0.00014998592
19150BW3859,V3,9COB0,0.0003097987
19150BW3967,V3,MCJ00,0.000468034
19150BW4281,V3,MCJ00,0.00033654636
19150BW4703,V3,MCJ00,0.00038943416
19150BW6630,V3,9COB0,0.0001337892
19150BW7458,V3,9COB0,0.0007559908
19150BW9638,K#,MCJ00,0.0004402148
19150BW9737,K#,MCJ00,0.0008091728
19150BW9848,K#,MCJ00,0.0004402148
19150BX6203,V3,12390,0.00013540324
19150BX7129,V3,12390,0.00014259656
19150BX7731,V3,9COB0,0.00022434063
19150BX7833,V3,M9999,0.00045135902
19150BX8788,V3,12390,0.15510072
19150BX9517,V3,12390,0.16724604
19150BX9599,K#,9COB0,0.0001653616
19150BX9923,V3,12390,0.07114829
19150BY0208,V3,12390,0.00028612043
19150BY1967,V3,12390,0.00013893853
19150BY2726,V3,01030,0.0023905912
19150BY3267,V3,01030,0.00042250648
19150BY7175,K#,9COB0,0.00018215754
19150BZ5467,V3,MCJ00,0.97140974
19150BZ5505,V3,12390,0.00036120694
19150BZ5520,V3,9COB0,0.00027848594
19150BZ5538,V3,M9999,0.0019593346
19150BZ5843,V3,MCJ00,0.9709062
19150BZ5886,V3,MCJ00,0.97682035
19150BZ5898,V3,12390,0.0027109575
19150BZ6038,V3,MCJ00,0.00048918824
19150BZ6082,V3,9COB0,0.00030389972
19150BZ6505,V3,MCJ00,0.97140974
19150BZ6570,T*,9COB0,0.0006654822
19150BZ6717,V3,MCJ00,0.9846305
19150BZ6806,K#,MCJ00,0.00037484957
19150BZ7682,V3,9COB0,0.0005820065
19150BZ7977,V3,12390,0.000254288
19150BZ8243,V3,9COB0,0.00020240678
19150BZ8253,V3,9COB0,0.0003853554
19150BZ8982,V3,M9999,0.0010668214
19150BZ9059,K#,01030,0.0058171046
19150BZ9113,V3,9COB0,0.00018937855
19150BZ9457,T*,M9999,0.0007141726
19150BZ9510,V3,12390,0.00044172426
19150BZ9700,K#,M9999,0.0011244157
19150BZ9982,V3,12390,0.00022005595
19150CA0280,V3,MCJ00,0.00042839788
19150CA0865,V3,9COB0,0.0003403166
19150CB1469,V3,M9999,0.002668713
19150CB5580,V3,12390,0.00013087472
19150CC9540,V3,MCJ00,0.0002547872
19150CC9794,V3,MCJ00,0.0001453917
19150CD0712,K#,9COB0,0.0001914012
19150CD2187,V3,21410,0.007862727
19150CD2451,V3,21410,0.005349735
19150CD3189,V3,9COB0,0.0009252795
19150CD9862,K#,12390,0.012091958
19150CE0981,V3,12390,0.070660025
19150CE1425,V3,75010,0.00041713502
19150CE9287,V3,9COB0,0.00016612667
19150CF1362,V3,01030,0.0027144407
19150CF1443,V3,01030,0.00262355
19150CG9099,V3,12390,0.00023869413
19150CG9607,V3,12390,0.0001250999
19150CH0073,V3,12390,0.0070116194
19150CH0331,V3,21410,0.0003976236
19150CH0459,V3,12390,0.008132312
19150CH0585,V3,9COB0,0.0006239019
19150CH3417,V3,12390,0.000109836765
19150CH3445,V3,9COB0,0.0006332727
19150CH3520,V3,12390,0.001688052
19150CH3698,K#,9COB0,0.00016224061
19150CH3977,K#,12390,0.00017293064
19150CH4190,V3,12390,0.009044501
19150CH5324,V3,9COB0,0.00027854994
19150CH5331,V3,12390,0.00012578626
19150CH5336,K#,12390,0.00025960364
19150CH5395,V3,9COB0,0.00027854994
19150CH5398,V3,12390,0.00018618794
19150CH5513,V3,MCJ00,0.00017496075
19150CH5568,V3,12390,0.00018684169
19150CH5574,V3,M9999,0.0002592156
19150CH5667,K#,12390,0.00012578626
19150CH5728,V3,12390,0.0002637292
19150CH5902,V3,21640,0.0028771425
19150CH6332,V3,9COB0,0.00013919831
19150CH6346,V3,12390,0.00012845572
19150CH6505,V3,9COB0,0.00013919831
19150CH6683,V3,M9999,0.010928562
19150CH6745,V3,MCJ00,0.008169865
19150CH7276,V3,9COB0,0.0003377884
19150CH7465,V3,12390,0.00019081736
19150CH9722,V3,M9999,0.00021889978
19150CH9926,V3,9COB0,0.00024811487
19150CI0085,V3,MCJ00,0.00029630805
19150CI0111,V3,MCJ00,0.00016704941
19150CI0426,V3,9COB0,0.00021559329
19150CI2167,V3,21640,0.0019458671
19150CI5637,V3,21410,0.0017090271
19150CI5839,V3,M9999,0.00203166
19150CI7323,V3,M9999,0.0026024326
19150CI9104,V3,12390,0.0001606832
19150CI9158,K#,9COB0,0.00018910193
19150CI9191,K#,9COB0,0.00020516412
19150CI9204,K#,G2400,0.007466263
19150CI9213,V3,MCJ00,0.0002574511
19150CI9237,V3,G2400,0.0038052697
19150CI9243,V3,MCJ00,0.0015537877
19150CI9250,V3,MCJ00,0.0007283755
19150CI9254,V3,12390,0.00021727038
19150CI9293,V3,12390,0.0001606832
19150CI9305,V3,21640,0.0068467567
19150CI9327,V3,12390,0.0011143682
19150CI9406,V3,9COB0,0.00016166184
19150CI9443,V3,9COB0,0.0032791859
19150CI9447,V3,12390,0.00028495202
19150CI9454,V3,M9999,0.00027056635
19150CI9488,V3,9COB0,0.00038135282
19150CI9500,V3,M9999,0.0003626355
19150CI9511,V3,G2400,0.03299976
19150CI9512,V3,12390,0.00018390763
19150CI9514,V3,M9999,0.0009306778
19150CI9519,V3,9COB0,0.00034409377
19150CI9536,V3,G2400,0.040747855
19150CI9544,V3,9COB0,0.00028405554
19150CI9555,V3,12390,0.00024526494
19150CI9595,V3,MCJ00,0.001535078
19150CI9615,V3,G2400,0.018394789
19150CI9653,V3,G2400,0.05132658
19150CI9669,K#,G2400,0.028088061
19150CI9671,V3,MCJ00,0.00031325457
19150CI9686,V3,G2400,0.061488483
19150CI9701,V3,12390,0.00014814723
19150CI9714,K#,12390,0.00018671862
19150CI9720,V3,M9999,0.00015249109
19150CI9737,V3,12390,0.00018454826
19150CI9740,V3,G2400,0.0231346
19150CI9743,V3,G2400,0.06380973
19150CI9797,V3,12390,0.0009846874
19150CI9841,V3,12390,0.00016423197
19150CI9847,V3,12390,0.0002443912
19150CI9851,V3,M9999,0.00028731913
19150CI9862,V3,9COB0,0.0008723671
19150CI9871,V3,M9999,0.0006099487
19150CI9884,V3,G2400,0.039520312
19150CI9894,V3,9COB0,0.0008748493
19150CI9990,V3,12390,0.00027820596
19150CJ0012,V3,G2400,0.017400945
19150CJ0155,V3,G2400,0.01884722
19150CJ0172,V3,M9999,0.0014910124
19150CJ0226,V3,9COB0,0.0014559666
19150CJ0231,V3,12390,0.00018734565
19150CJ0259,V3,12390,0.00038773607
19150CJ2135,V3,9COB0,0.000635823
19150CJ2353,V3,12390,0.00029811388
19150CJ2362,V3,12390,0.00017301345
19150CJ2417,V3,12390,0.0040956773
19150CJ3115,V3,M9999,0.0012656251
19150CJ4680,K#,MCJ00,0.00051730324
19150CJ5712,V3,12390,0.0006122356
19150CK5605,V3,9COB0,0.0011271798
19150CK6015,V3,12390,0.0001954392
19150CK7614,V3,MCJ00,0.0018182176
19150CL1845,V3,12390,0.00034035504
19150CL2391,K#,M9999,0.013209016
19150CL2597,V3,MCJ00,0.00020440691
19150CL3005,K#,9COB0,0.006052953
19150CL6692,V3,12390,0.0001721203
19150CL6861,K#,MCJ00,0.000460618
19150CL6874,V3,12390,0.00015314887
19150CL7010,V3,12390,0.00014702423
19150CL7073,V3,9COB0,0.00019731311
19150CL7120,K#,12390,0.011154449
19150CL7408,V3,9COB0,9.514325e-05
19150CL7502,V3,9COB0,0.0002461718
19150CL7599,V3,M9999,0.00047981238
19150CL7671,V3,12390,0.00021714738
19150CL7752,V3,12390,0.00022313067
19150CL8068,V3,12390,0.00013677226
19150CL8196,V3,MCJ00,0.00062843174
19150CL8297,V3,9COB0,0.00026648497
19150CM0746,V3,12390,0.00016272088
19150CM1738,V3,MCJ00,0.00014161835
19150CM5935,V3,9COB0,0.0009120126
19150CM6834,K#,12390,0.00022813768
19150CM7019,V3,21640,0.0018934583
19150CM7428,V3,21640,0.0038353608
19150CM7642,V3,M9999,0.007775333
19150CM7669,V3,21640,0.0015882085
19150CN2201,V3,12390,0.00040473414
19150CN3280,V3,01030,0.00011083807
19150CN5747,V3,9COB0,0.0006205063
19150CN6499,V3,9COB0,0.00014854415
19150CN6683,V3,9COB0,0.0015053069
19150CO1745,V3,21640,0.0025728887
19150CO4054,K#,9COB0,0.00013978808
19150CO4597,T*,01030,0.00019398311
19150CO7274,V3,12390,0.0009583895
19150CO8124,V3,9COB0,0.00017362076
19150CO8422,V3,12390,0.000290957
19150CO8917,Q*,M9999,0.005691757
19150CP2099,V3,9COB0,0.00056531606
19150CP2127,V3,9COB0,0.0005198489
19150CP3065,K#,M9999,0.00033211062
19150CP3144,K#,M9999,0.0006044388
19150CP3268,K#,9COB0,0.00010395101
19150CP4034,V3,12390,0.00026776452
19150CP8874,V3,MCJ00,0.0030909376
19150CQ6551,V3,21640,0.0053155874
19150CQ6987,T*,12390,0.0021009003
19150CQ7353,V3,12390,0.0020066823
19150CQ7486,V3,12390,0.000114448776
19150CQ7792,V3,12390,0.00018259071
19150CR1748,V3,MCJ00,0.00020492892
19150CR2573,V3,9COB0,0.00031432285
19150CR2796,V3,9COB0,0.0007458338
19150CR2855,V3,9COB0,0.0006811899
19150CR2948,V3,9COB0,0.0003041661
19150CR5281,T*,12390,0.00017401755
19150CR6142,K#,9COB0,0.00016134937
19150GA1424,V3,21640,0.0012930959
19150GA1491,V3,9COB0,0.00030414318
19150GA1496,V3,12390,0.00023409564
19150GA1526,V3,9COB0,0.0003151159
19150GA1532,V3,12390,0.0002443213
19150GA1550,V3,12390,0.00026633005
19150GA1564,V3,9COB0,0.0009138441
19150GA1582,V3,12390,0.00023379139
19150GA1593,V3,21640,0.0017572924
19150GA1597,V3,9COB0,0.00028543876
19150GA1603,V3,9COB0,0.0008645316
19150GA1625,V3,12390,0.00032273852
19150GA1628,V3,9COB0,0.00030414318
19150GA1633,V3,21640,0.0012595904
19150GA1642,V3,12390,0.00029119427
19150GA1645,V3,12390,0.00043821346
19150GA1649,V3,12390,0.00041707457
19150GA1654,V3,9COB0,0.0008706453
19150GA1668,V3,12390,0.00030318782
19150GA1669,V3,12390,0.0002912695
19150GA1671,V3,12390,0.00039233605
19150GA1696,V3,12390,0.00024684612
19150GA1700,V3,12390,0.00035402956
19150GA1701,V3,12390,0.0004097213
19150GA1727,V3,12390,0.00022097772
19150GA1731,V3,12390,0.0003260846
19150GA1755,V3,12390,0.00030581566
19150GA1787,V3,12390,0.00024080217
19150GA1798,V3,9COB0,0.00033545133
19150GA1816,V3,12390,0.00032480818
19150GA1818,K#,12390,0.0002639055
19150GA1822,V3,12390,0.0003499902
19150GA1833,V3,12390,0.00033997203
19150GA1842,V3,12390,0.00031290922
19150GA1851,V3,12390,0.00063563546
19150GA1854,V3,9COB0,0.0010158685
19150GA1864,V3,9COB0,0.0008480884
19150GA1865,V3,9COB0,0.0009138441
19150GA1873,V3,12390,0.00027768975
19150GA1879,V3,21640,0.0013037694
19150GA1885,V3,12390,0.00033796462
19150GA1888,V3,12390,0.00033415432
19150GA1889,V3,12390,0.0004594474
19150GA1892,V3,12390,0.00030581566
19150GA1894,V3,12390,0.0003335598
19150GA1896,V3,12390,0.0003736449
19150GA1898,V3,9COB0,0.00028313167
19150GA1909,V3,12390,0.0003724951
19150GA1911,V3,21640,0.0025993378
19150GA1954,V3,M9999,0.0018454909
19150GA2017,V3,9COB0,0.00031578654
19150GA2039,V3,12390,0.00031728396
19150GA2062,V3,21640,0.0017299355
19150GA2074,V3,12390,0.00046285696
19150GA2142,V3,MCJ00,0.78457266
19150GA2356,V3,12390,0.0002190948
19150GB2684,V3,9COB0,0.00041246947
19150GB2886,V3,9COB0,0.00030823165
19150GB3008,V3,12390,0.00030280158
19150GB3040,V3,9COB0,0.0012218213
19150MA4440,X*,75010,0.07788665
19150MB3046,X*,75010,0.00035289518
19150MC8239,X*,9COB0,0.00013349445
19150MD0547,X*,75010,0.057896536
19150MD0962,W*,75010,0.0013025544
19150MD2568,X*,9COB0,0.00011263734
19150MD2858,W*,75010,0.00022389722
19150MD7232,X*,01030,0.0028895645
19150ME0509,X*,75010,0.006815896
19150MF0443,W*,75010,0.68735915
19150MF0450,W*,75010,0.6104654
19150MF0465,W*,75010,0.46010205
19150MF3604,X*,75010,0.0088420585
19150MF3750,W*,9COB0,0.000457295
19150MF7401,W*,9COB0,0.00047105018
19150MG2576,X*,11250,0.0002822019
19150MG5165,X*,01030,0.00013550994
19150MH3790,W*,75010,0.0006847356
19150MH3865,W*,75010,0.0022387912
19150MH3871,W*,9COB0,0.0004883068
19150MH3890,W*,75010,0.0009270086
19150MH3891,W*,75010,0.0006192225
19150MH3892,W*,75010,0.00065607607
19150MH3929,W*,75010,0.00065607607
19150MH3930,W*,75010,0.0008171697
19150MH4079,W*,75010,0.00065607607
19150QA3115,V3,9COB0,0.000324127
19150R10143,V3,12390,0.15669717
19150R10350,V3,MCJ00,0.00077267777
19150R10935,V3,9COB0,0.0002216299
19150R11256,V3,M9999,0.0012869273
19150R11282,V3,12390,0.00066254905
19150R11290,V3,12390,0.0005254686
19150R11303,V3,12390,0.00028159638
19150R11315,V3,M9999,0.00028977546
19150R11326,V3,01030,0.0013315679
19150R11366,V3,M9999,0.0005231702
19150R11393,V3,12390,0.00028869836
19150R11440,K#,M9999,0.0002720493
19150R11462,V3,MCJ00,0.00051264866
19150R70296,K#,9COB0,0.00032612536
19150RB0003,V3,G2400,0.016541561
19151080432,W*,9COB0,0.0009436642
19151081289,X*,9COB0,0.0072962437
19151085130,X*,01030,0.00011216605
19151089522,X*,75010,0.000383869
19151120941,T*,G2400,0.008995897
19151123631,V3,21640,0.0018761747
19151470961,X*,75010,0.009797255
19151472106,X*,01030,0.005016714
19151483169,X*,01030,0.004670251
19151483908,X*,75010,0.009052132
19151486303,X*,01030,0.00026934096
19151497682,X*,75010,0.005522397
19151770192,V3,12390,0.0021117537
191517A0656,V3,12390,0.0002937672
19151871885,X*,01030,0.0045218375
19151876867,X*,9COB0,0.0006986714
19151BA0460,V3,MCJ00,0.0003760504
19151BA0681,T*,12390,0.00010783238
19151BA0690,V3,M9999,0.00090285524
19151BA1014,V3,9COB0,0.00058892666
19151BC3830,V3,9COB0,0.0012487735
19151BC7833,V3,01030,0.0003017848
19151BD0248,V3,12390,0.000109169734
19151BD0550,V3,9COB0,0.0008501054
19151BD0679,V3,M9999,0.15971148
19151BD1560,K#,12390,0.000104390965
19151BD1837,K#,12390,0.000104390965
19151BD2746,K#,21640,0.0026126476
19151BD3236,V3,M9999,0.0003059154
19151BD3714,V3,G2400,0.000222571
19151BD3737,V3,G2400,0.00023744052
19151BD3776,V3,12390,0.00013965539
19151BD3786,V3,12390,0.000117942596
19151BD3795,V3,9COB0,0.00019666941
19151BD3837,K#,9COB0,0.00028439806
19151BD3874,V3,12390,0.00011495726
19151BD3877,V3,12390,0.0001687343
19151BD3878,V3,9COB0,0.00085149944
19151BD3892,V3,9COB0,0.00017093829
19151BD3910,V3,12390,0.00011759457
19151BD3948,V3,12390,0.0002439647
19151BD3969,V3,12390,0.00025660195
19151BD3985,V3,12390,0.00014793167
19151BD3986,V3,12390,0.00016032202
19151BD4001,V3,12390,0.00011589171
19151BD4021,V3,12390,0.00012561498
19151BD4027,V3,12390,0.0001443723
19151BD4052,V3,01030,0.0026186511
19151BD4102,V3,9COB0,0.00029520696
19151BD4104,V3,12390,0.00024882107
19151BD4105,V3,12390,0.000117942596
19151BD4172,V3,12390,0.00015738899
19151BD4216,V3,12390,0.000255952
19151BD4257,V3,12390,0.00015554689
19151BD4289,V3,9COB0,0.0009563659
19151BD4295,V3,9COB0,0.0003551512
19151BD4320,V3,9COB0,0.00025764728
19151BD4328,V3,9COB0,0.0009176711
19151BD4361,V3,12390,0.00027345744
19151BD4403,V3,9COB0,0.00026491514
19151BD4475,V3,9COB0,0.00028855196
19151BD4481,V3,12390,0.00015862123
19151BD4504,V3,01030,0.0021458953
19151BD4521,V3,9COB0,0.00026799794
19151BE3268,V3,9COB0,0.00015229027
19151BE7828,K#,12390,0.00033640236
19151BF3643,K#,12390,0.000119253404
19151BF3712,V3,12390,0.0003000597
19151BF4850,K#,01030,0.0020221148
19151BF4881,K#,01030,0.0014309564
19151BF4886,V3,21410,0.021132007
19151BF5013,V3,MCJ00,0.00034957755
19151BF5016,V3,MCJ00,0.00026986533
19151BF5055,V3,9COB0,0.0001527985
19151BF5067,V3,MCJ00,0.00019763489
19151BF5167,V3,12390,0.0001839969
19151BF7922,V3,12390,0.0001735142
19151BF7953,V3,12390,0.00012801417
19151BF8062,V3,12390,0.00027331096
19151BF8079,V3,M9999,0.0001406706
19151BF8110,V3,9COB0,0.00016124971
19151BF8163,V3,9COB0,0.00016124971
19151BF8228,V3,9COB0,0.0007060798
19151BF8256,V3,9COB0,0.0007060798
19151BF8333,K#,12390,9.223764e-05
19151BF8472,V3,12390,0.12669705
19151BG8660,V3,9COB0,0.00054835953
19151BG8835,K#,12390,0.000114953655
19151BG9156,V3,9COB0,9.581646e-05
19151BH0583,K#,MCJ00,0.00031003627
19151BI4881,V3,21640,0.00015370757
19151BI7494,V3,12390,0.00036502737
19151BI8029,V3,12390,0.0028583275
19151BI9735,K#,MCJ00,0.00026423458
19151BJ0910,V3,9COB0,0.0012508783
19151BJ4405,V3,21640,0.0065422147
19151BJ7587,T*,9COB0,0.00051219075
19151BJ7922,T*,9COB0,0.0005029768
19151BJ8219,K#,9COB0,0.00014347763
19151BL0433,V3,12390,0.0032515284
19151BL7346,V3,G2400,0.00074133946
19151BL9963,T*,9COB0,0.00015726162
19151BM0041,V3,12390,0.00029038527
19151BM4222,T*,75010,0.0003793587
19151BM5022,V3,12390,0.00023719772
19151BM5032,V3,MCJ00,0.0003992588
19151BM5233,V3,MCJ00,0.0002766304
19151BM5257,T*,MCJ00,0.0012420919
19151BM5467,V3,M9999,0.0012770765
19151BM5521,V3,11250,0.0002174368
19151BM5571,V3,M9999,0.00036596696
19151BM5803,V3,M9999,0.00036596696
19151BM5971,V3,M9999,0.00026241914
19151BN3515,V3,9COB0,0.0007578066
19151BO0790,V3,9COB0,0.0011108959
19151BO4676,V3,9COB0,0.0008546427
19151BO4908,V3,12390,0.021249559
19151BO5462,T*,12390,0.053771906
19151BO6864,V3,9COB0,0.00047994
19151BO8238,V3,12390,9.244431e-05
19151BO8730,V3,9COB0,0.00096552126
19151BQ4121,V3,12390,0.00069611217
19151BQ5591,V3,9COB0,0.00015023627
19151BQ6083,V3,12390,0.00012234293
19151BQ6190,V3,12390,0.00013271933
19151BQ6990,V3,9COB0,0.0011135346
19151BQ8746,K#,M9999,0.009796686
19151BQ8986,V3,M9999,0.023560107
19151BR0033,V3,M9999,0.0036567803
19151BR0425,V3,9COB0,0.0012234697
19151BR6733,V3,9COB0,0.0010371103
19151BR6776,V3,9COB0,0.00077849434
19151BR7030,V3,M9999,0.00043525326
19151BR7152,V3,12390,0.00010793546
19151BR8333,V3,9COB0,0.00083641696
19151BR8854,V3,M9999,0.0015643806
19151BR8923,V3,12390,0.0039555444
19151BS2123,V3,9COB0,0.0006745134
19151BS2171,V3,9COB0,0.0008892569
19151BT0481,V3,12390,0.0006210364
19151BT3843,V3,12390,0.00030150617
19151BT4148,V3,12390,0.00030450645
19151BT4153,V3,M9999,0.00083338073
19151BT4306,V3,12390,0.122627534
19151BT4359,V3,21640,0.009365472
19151BT4437,V3,MCJ00,0.0020282287
19151BU0263,V3,M9999,0.0017489193
19151BU0843,V3,MCJ00,0.00019645314
19151BU3381,Q*,9COB0,0.00015563486
19151BU3418,K#,9COB0,0.0005283716
19151BU3515,V3,9COB0,0.00027373785
19151BU3896,T*,9COB0,0.0005062804
19151BU4657,V3,12390,0.00015555549
19151BU4803,T*,9COB0,0.044455186
19151BV1405,V3,12390,0.00038866108
19151BV2023,V3,12390,0.00015808959
19151BV2045,V3,12390,0.00015808959
19151BW1963,V3,M9999,0.0010942906
19151BW2137,V3,M9999,0.00037851863
19151BW2355,V3,M9999,0.001307969
19151BW3239,V3,M9999,0.0005646139
19151BW3330,V3,M9999,0.00120966
19151BW3553,V3,MCJ00,0.00037150565
19151BW3802,T*,12390,0.00029261387
19151BW3837,K#,12390,0.0003882617
19151BW4205,V3,9COB0,0.0018069682
19151BW4284,V3,9COB0,0.0011135346
19151BW4361,V3,12390,0.00017158904
19151BW4538,V3,9COB0,0.0014002463
19151BW4565,K#,9COB0,0.000367275
19151BW4828,V3,MCJ00,0.0002728977
19151BW4977,T*,12390,0.00029261387
19151BW6244,V3,75010,0.00023184663
19151BW6998,V3,12390,0.00027258802
19151BX4718,V3,9COB0,0.00096643425
19151BX6848,V3,MCJ00,0.00052813144
19151BX6904,V3,12390,0.00010605453
19151BX9105,V3,01030,0.00011113207
19151BX9229,V3,12390,0.00019814698
19151BX9273,V3,01030,0.00010845245
19151BX9475,V3,12390,0.00010475783
19151BX9805,V3,12390,0.00010753952
19151BY0251,V3,12390,0.00011691366
19151BY0373,V3,9COB0,0.0002298904
19151BY0628,V3,9COB0,0.0007431857
19151BY0837,V3,9COB0,0.0007265218
19151BY6152,V3,12390,0.0013705799
19151BY6506,T*,12390,0.00033041154
19151BY7020,V3,12390,0.0023018257
19151BY7286,V3,01030,0.0002901523
19151BY7647,V3,12390,0.00024920685
19151BY8818,T*,M9999,0.00086577353
19151BY8893,V3,21640,0.001645209
19151BY8983,V3,21640,0.001645209
19151BZ2042,V3,MCJ00,0.0033399216
19151BZ2049,V3,MCJ00,0.0016798194
19151BZ3040,V3,M9999,0.002668713
19151BZ3081,V3,12390,0.00015505363
19151BZ3201,V3,12390,0.00030679305
19151BZ3764,V3,9COB0,0.0038271025
19151BZ4436,T*,9COB0,0.00063266215
19151BZ4789,V3,MCJ00,0.0014909549
19151BZ4896,V3,12390,0.00027094944
19151BZ5081,T*,01030,0.0046510026
19151BZ5137,V3,9COB0,0.0012910769
19151BZ5339,V3,12390,0.0001996225
19151BZ5464,V3,M9999,0.0010450841
19151BZ5478,V3,01030,0.0016860522
19151BZ5508,K#,M9999,0.0021552397
19151BZ5529,V3,12390,0.00016777315
19151BZ5648,V3,9COB0,0.0017791052
19151BZ5754,V3,12390,0.00033462644
19151BZ5756,V3,12390,0.00047605642
19151BZ5763,V3,M9999,0.0023827031
19151BZ5877,V3,9COB0,0.00014289124
